name,smiles,mol_wt,hbd,hba,rotatable_bonds,logP,tpsa
2513-avr-enamine,CCCCNC(=O)Cc1noc(CN2CCOCC2)n1,282.169190564,1,6,7,0.36060000000000025,80.49000000000001
2514-avr-enamine,CC1(CNC(=O)Nc2cnc(nc2)C2CC2)CCCS1,292.13578226,2,4,4,2.7612000000000014,66.91
2515-avr-enamine,COCCn1c(nc2ccccc12)C(C)NC(=O)c1ccco1,313.14264146799997,1,5,6,2.766700000000001,69.28999999999999
2516-avr-enamine,Cc1nnc(SC(C#N)C2CCCCC2)n1CC(=O)N,293.13103122800004,1,6,5,1.6364,97.58999999999999
2517-avr-enamine,Cc1ncn(CC(O)COC2CCCc3ccccc23)c(=O)c1C,328.17869262799996,1,5,5,2.31524,64.35
2518-avr-enamine,CCC1(CNC(=O)Nc2cc(OC)ncn2)CC1,250.142975816,2,4,5,1.7969,76.14
2519-avr-enamine,CC(C)NC(=O)C1CCCC(C1)NC(=O)Nc1cccnc1,304.189926008,3,3,4,2.2865,83.12
2520-avr-enamine,CC(NC(=O)Nc1cccc(C)n1)C(C)N1CCOCC1,292.189926008,2,4,4,1.6207199999999997,66.49000000000001
2521-avr-enamine,CCOc1cccc(NC(=O)NCC2CC2)n1,235.132076784,2,3,5,2.0118,63.25
2522-avr-enamine,CC1CCC(CC1C)NCC(C)(O)c1cnn(C)c1,265.215412484,2,4,4,2.0419,50.08
2523-avr-enamine,CC1CC1N1CC(CC1=O)NC(=O)Nc1cccnc1,274.142975816,2,3,3,1.2123999999999997,74.33000000000001
2524-avr-enamine,O=c1[nH]nc(N2CCOCC2)c(=O)[nH]1,198.07529018,2,5,1,-1.705199999999999,91.07999999999998
2525-avr-enamine,CC(Cn1cccn1)NC(=O)NC1CC1,208.132411132,2,3,4,0.7331999999999997,58.95
2526-avr-enamine,Clc1cnc(NCCOCC2CC2)nc1,227.082539748,1,4,6,1.9684999999999997,47.040000000000006
2527-avr-enamine,Cc1cnn(CCNCC(O)CN2CCOCC2)c1,268.189926008,2,6,7,-0.5257799999999992,62.55
2528-avr-enamine,O=C(NC1CCCCNC1=O)Nc1cccnc1N1CCCC1,317.18517497600004,3,4,3,1.4719999999999993,86.36
2529-avr-enamine,COCCn1c(SCC(=O)N2CCNC2=O)nc2ccccc12,334.109961436,1,6,6,1.3266000000000002,76.46000000000001
2530-avr-enamine,CC(Cn1cccn1)NC(=O)NCC1CCOC1,252.15862588,2,4,5,0.6073,68.18
2531-avr-enamine,CC(CN1CCOCC1)NC(=O)Nc1cc(C)on1,268.1535405,2,5,4,0.8252199999999997,79.63000000000001
2532-avr-enamine,COc1nccc(NC(=O)NCC2(CCCC2)C(=O)N(C)C)n1,321.1800895960001,2,5,5,1.2552999999999996,96.44999999999999
2533-avr-enamine,CCOc1ncccc1NC(=O)NC1CCC(O)CC1,279.158291532,3,4,4,1.9052999999999998,83.48
2534-avr-enamine,OC1CCC(CC1)NC(=O)Nc1ccc(nc1)N1CCCC1,304.189926008,3,4,3,2.1068,77.49
2535-avr-enamine,O=C(NCC1CCN(C1)C1CC1)Nc1nccs1,266.120132196,2,4,4,1.7488999999999997,57.260000000000005
2536-avr-enamine,CC(NC(=O)Nc1nnc(C)s1)C1CCCO1,256.099396752,2,5,3,1.53552,76.14
2537-avr-enamine,O=C(Cn1ccc(=O)[nH]c1=O)NCCSC1CCCC1,297.11471246800005,2,5,6,0.3285999999999998,83.96000000000001
2538-avr-enamine,CC(CN1CCCC1=O)NC(=O)Nc1cccnc1,262.142975816,2,3,4,1.2139999999999995,74.33000000000001
2539-avr-enamine,O=C(NCC1CCCO1)Nc1ccccn1,221.11642672,2,3,3,1.3820999999999997,63.25
2540-avr-enamine,OCc1nc2ccccc2n1CC(O)c1ccccc1Cl,302.0822054,2,4,4,2.9156000000000013,58.28
2541-avr-enamine,CC(C)c1ccc(cc1)C(O)Cn1c(CO)nc2ccccc12,310.168127944,2,4,5,3.385600000000002,58.28
2542-avr-enamine,CC(C)C(CNC(=O)Cn1cccn1)N1CCOCC1,280.189926008,1,5,6,0.3561000000000001,59.39
2543-avr-enamine,CC(C(=O)NCCN1CC(C)OC(C)C1)n1cncn1,281.18517497600004,1,6,5,0.06450000000000045,72.28
