name,smiles,mol_wt,hbd,hba,rotatable_bonds,logP,tpsa
61Pathogen_box,COc1cccc(OC)c1C(=O)Nc1ccc(Cl)c(c1)c1nc2ccccc2s1,424.064841084,1.0,5.0,5.0,5.886200000000003,60.45
62Pathogen_box,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3cc(C)cc(C)c3)ccc12,380.16237386800003,1.0,4.0,6.0,4.622880000000004,76.74
63Pathogen_box,CCc1c(C)nc([nH]c1=O)n1nc(C)cc1NC(=O)c1ccccc1SC,383.14159591200007,2.0,6.0,5.0,3.109040000000001,92.66999999999999
64Pathogen_box,FC(F)(F)c1cccc(c1)C(=O)Nc1oc(nn1)c1ccc(Cl)cc1,367.033538868,1.0,4.0,3.0,4.661100000000002,68.02000000000001
65Pathogen_box,COc1ccc(cc1)c1cc(NC(=O)c2ccc(F)cc2Cl)ccc1OC,385.088099304,1.0,3.0,5.0,5.415600000000004,47.56
66Pathogen_box,Cc1cc(O)nc(n1)n1nc(C)cc1C,204.101111004,1.0,5.0,1.0,1.2931599999999999,63.830000000000005
67Pathogen_box,COc1ccc(Nc2ccccc2NC(=O)c2ccc(O)nc2)cc1,335.126991404,3.0,5.0,5.0,3.7917000000000014,83.48
68Pathogen_box,CC1=NN(C(=O)C1Cc1cccc2ccccc12)c1nc2ccccc2s1,371.109233164,0.0,4.0,3.0,5.0309000000000035,45.56
69Pathogen_box,Fc1ccc2c(Cl)c(sc2c1)C(=O)NC1=NCCS1,313.97506077599996,1.0,4.0,1.0,3.5264000000000015,41.46
70Pathogen_box,Nc1c2CCCCc2nc2sc3CCCCc3c12,258.119069576,1.0,3.0,0.0,3.6361000000000026,38.91
71Pathogen_box,CCCn1nnc(NC(=O)COc2ccc(cc2)C2CCCCC2)n1,343.20082504000004,1.0,6.0,7.0,3.1483000000000017,81.93
72Pathogen_box,COc1ccc2nc(C)cc(OCC(=O)NCc3ccccc3)c2c1,336.1473925,1.0,4.0,6.0,3.247020000000002,60.45
73Pathogen_box,NC(=O)c1cc(Br)ccc1OCCOc1ccccc1,335.015705408,1.0,3.0,6.0,3.0058000000000016,61.55000000000001
74Pathogen_box,Nc1nc2ccc(cc2n1)c1cncc(Oc2ccc(F)cc2)c1,,,,,,
75Pathogen_box,CCCCc1ccc(nc1)C(=O)Nc1nccc2ccccc12,305.152812228,1.0,3.0,5.0,4.224700000000003,54.88
76Pathogen_box,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,466.0906825359999,5.0,13.0,6.0,-1.5752999999999993,212.00999999999996
77Pathogen_box,COc1cccc(n1)c1nc2c(cccc2n1CC1CCCN1)N1CCCC1,377.22156048400007,1.0,6.0,5.0,3.459100000000001,55.21000000000001
78Pathogen_box,Cc1ccc2nc(C3CCCNC3)c(c3ccncc3)c2c1,,,,,,
79Pathogen_box,OC[C@H]1CN(C(=O)O1)c1cc(F)c(C2=CCN(Cc3ccccc3)CC2)c(F)c1,400.159849004,1.0,4.0,5.0,3.5716000000000028,53.01
80Pathogen_box,Cc1cc(OCC(=O)NCc2ccccc2)c2cc(Br)ccc2n1,384.04733988400005,1.0,3.0,5.0,4.0009200000000025,51.22
81Pathogen_box,Oc1ccc(Cl)cc1C(=O)Nc1ccc(c(c1)C(F)(F)F)C(F)(F)F,383.01477549599997,2.0,2.0,2.0,5.335500000000002,49.33
82Pathogen_box,CN1CCN(CCCOc2ncc(Nc3ncc(nc3C(=O)N)c3ccc(c(F)c3)C(F)(F)F)cn2)CC1,534.211484952,2.0,9.0,9.0,2.9503000000000013,122.38999999999999
83Pathogen_box,O=C(NCc1cocc1)N1CCN(Cc2ccc3OCOc3c2)CC1,343.153206152,1.0,5.0,4.0,2.0357000000000003,67.18
84Pathogen_box,Clc1ccc(CN2CCN(CC2)C(=O)NCc2occc2)s1,339.08082549600005,1.0,4.0,4.0,3.0219000000000005,48.72
85Pathogen_box,NCC(c1cccs1)S(=O)(=O)c1ccccc1,267.038770656,1.0,4.0,4.0,2.2218,60.160000000000004
86Pathogen_box,Cn1c(=O)n(C)c2nsc(c2c1=O)S(=O)(=O)C,275.003447768,0.0,8.0,1.0,-0.9028000000000003,91.03
87Pathogen_box,CCc1nc2ccccc2n1CC(O)COc1cc(C)ccc1Cl,344.129155592,1.0,4.0,6.0,4.000420000000004,47.28
88Pathogen_box,C(Nc1nc(nc2ccccc12)N1CCCCC1)c1occc1,308.16371126,1.0,5.0,4.0,3.8252000000000024,54.190000000000005
89Pathogen_box,Nc1cccnc1Nc1ccc(Cl)cc1,219.056325,2.0,3.0,2.0,3.0608000000000004,50.94
90Pathogen_box,CCCc1ccc(cc1)S(=O)(=O)Nc1ccc(CN2CCN(CC3CC3)CC2)cc1,427.22934829600007,1.0,4.0,9.0,3.967500000000003,52.650000000000006
91Pathogen_box,Cn1ccnc1CNCCS(=O)(=O)c1cccc(Nc2ccc(cn2)c2cccc(F)c2)c1,465.16347422800004,2.0,7.0,9.0,3.928300000000002,88.91
92Pathogen_box,C([C@@H]1CN(CCN1)c1nccc(Oc2ccc(cc2)n2ccnc2)n1)c1ccccc1,412.20115938800006,1.0,7.0,6.0,3.475500000000002,68.1
93Pathogen_box,C(Nc1cccnc1)c1ccc(s1)c1cc2ccncc2cc1OC1CCNCC1,416.167082388,2.0,6.0,6.0,5.101200000000005,59.07000000000001
94Pathogen_box,Cc1cnc(nc1Oc1ccc(cc1)n1ccnc1)N1CCN[C@@H](Cc2ccccc2)C1,426.216809452,1.0,7.0,6.0,3.783920000000002,68.10000000000001
95Pathogen_box,CCc1ccc(cc1)S(=O)(=O)Nc1cc(CN2CCN(CCC(C)C)CC2)ccc1C,443.26064842400007,1.0,4.0,9.0,4.521920000000004,52.650000000000006
96Pathogen_box,O=C(Nc1nc(cs1)c1ccccn1)c1cncn1c1ccccc1,347.08408103600004,1.0,6.0,4.0,3.6431000000000013,72.70000000000002
97Pathogen_box,COc1cccc(c1)n1nnnc1S(=O)(=O)C,254.04736118,0.0,7.0,3.0,0.07440000000000002,86.97
98Pathogen_box,CC(C)(C)c1cnc(NC(=O)c2ccccc2O)s1,276.093248752,2.0,4.0,2.0,3.3985000000000025,62.22
99Pathogen_box,C1CCC(CC1)Nc1cc(nc(n1)c1ccccn1)C1CC1,294.184446704,1.0,4.0,4.0,4.160600000000002,50.7
100Pathogen_box,CC(=O)N1CCc2cc3nc(C)cc(C)c3cc12,240.126263132,0.0,2.0,0.0,2.7606400000000013,33.2
101Pathogen_box,COc1cccc(NC(=O)c2c3CCCc3sc2NC(=O)c2cccnc2)c1,393.11471246800005,2.0,5.0,5.0,4.145000000000002,80.32000000000001
102Pathogen_box,CS(=O)(=O)Cc1nc2ccccc2oc1=O,239.025228768,0.0,5.0,2.0,0.7326,77.24000000000001
103Pathogen_box,COc1cccc(c1)n1nnnc1S(=O)(=O)Cc1ccccc1,330.078661308,0.0,7.0,5.0,1.6448,86.97
104Pathogen_box,[O-][N+](=O)c1cn2C[C@@H](COc2n1)OCc1ccc(OC(F)(F)F)cc1,359.072905144,0.0,7.0,5.0,2.667700000000001,88.65
105Pathogen_box,CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(N2CCSCC2)c(F)c1,353.12094072,1.0,5.0,4.0,1.8401999999999996,61.88
106Pathogen_box,COc1ccc2nccc(NC(=O)C3CCN(CCc4ccc(Cl)cc4)CC3)c2n1,424.16660372,1.0,5.0,6.0,4.185000000000004,67.35
107Pathogen_box,O=C(Nc1ccccc1N1CCOCC1)[C@@H](Cc1ccccc1)NC(=O)c1cccs1,435.16166266000005,2.0,5.0,7.0,3.5645000000000024,70.67000000000002
108Pathogen_box,Cc1ccccc1CN1CCC(O)(CC1)c1ccc(Cl)c(c1)C(F)(F)F,383.126376632,1.0,2.0,3.0,5.150820000000004,23.47
109Pathogen_box,CN1CCN(CC1)c1cc(nc(n1)c1ccncc1)c1ccc(F)cc1,349.17027385999995,0.0,5.0,3.0,3.0965000000000016,45.150000000000006
110Pathogen_box,Clc1ccc(CCNc2cc(nc3ncnn23)c2ccccc2)cc1,349.109423192,1.0,5.0,5.0,4.099300000000001,55.11
111Pathogen_box,COc1cc(Br)cc2cc(C(=O)Nc3cccc(c3)C(F)(F)F)c(=O)oc12,440.982354592,1.0,4.0,3.0,4.835200000000001,68.53999999999999
112Pathogen_box,Clc1cccc2sc(nc12)N(CCCn1ccnc1)C(=O)c1occc1,386.0604244,0.0,6.0,6.0,4.476300000000004,64.16
113Pathogen_box,Cc1ccc2nc(C)c(c3ccn(Cc4ccccc4)n3)n2c1,302.15314657600004,0.0,4.0,3.0,3.8629400000000027,35.120000000000005
114Pathogen_box,COc1cc(CN2CCC3(CC2)C=Cc2ccccc32)cc2OCOc12,349.16779359599997,0.0,4.0,3.0,3.9845000000000033,30.930000000000003
115Pathogen_box,Brc1cncc(c1)c1cc(NCCCn2ccnc2)nc(n1)c1ccccc1,434.0854567080001,1.0,6.0,7.0,4.666800000000002,68.52000000000001
116Pathogen_box,CCOc1ccc(cc1)c1nc(CNCCc2ccc(F)cc2)cs1,356.135862512,1.0,4.0,8.0,4.680200000000004,34.15
117Pathogen_box,CCC(NC(=O)c1ccccc1NC(=O)c1ccc(C)cc1)C(=O)OC,354.15795718399994,2.0,4.0,6.0,2.928720000000001,84.50000000000001
118Pathogen_box,CC(C)(C)c1cc(cc(c1)C(=O)Nc1cccnc1)C(=O)Nc1cccnc1,374.17427594400004,2.0,4.0,4.0,4.278700000000002,83.98
119Pathogen_box,C1CCN(CC1)c1cc(nc2ccccc12)c1ccccn1,289.15789760800004,0.0,3.0,2.0,4.287100000000004,29.020000000000003
120Pathogen_box,O=C(Nc1cccc(c1)c1ccc(NCCCN2CCCC2)nc1)c1ccccc1,400.226311516,2.0,4.0,8.0,4.898700000000004,57.260000000000005
121Pathogen_box,CN1CCC(CC1)NCc1cccc(c1)c1ccc(cc1)S(=O)(=O)NCc1ccccc1,449.21369823199996,2.0,4.0,8.0,4.015900000000003,61.440000000000005
122Pathogen_box,COc1cncc(c1)c1cncc(n1)N1CCN(CC1)c1ccncc1,348.16985926,0.0,7.0,4.0,2.2687999999999997,67.27000000000001
123Pathogen_box,NCC(=O)N1CCn2c(C1)nc(c2Nc1ccc2OCOc2c1)c1ccccc1,391.164439532,2.0,7.0,4.0,2.3232999999999997,94.64000000000001
124Pathogen_box,CNC(=O)C1Cc2c(nc3cc(Cl)ccc23)C2(CCN(CCc3ccccc3)CC2)N1,,,,,,
125Pathogen_box,CCCS(=O)(=O)N1CCC(CO)(Cc2ccccc2C(F)(F)F)CC1,379.14289928799997,1.0,3.0,6.0,3.0622000000000016,57.61
126Pathogen_box,C(Nc1nn2c(cnc2s1)c1cccs1)C1CCOCC1,320.07655313199996,1.0,7.0,4.0,3.357800000000002,51.45
127Pathogen_box,FC(F)(F)c1cccc(c1)c1nc2c(NCc3ccncc3)nccc2n1,,,,,,
128Pathogen_box,COc1cc(ccc1O)c1cc(cnc1N)c1ccc(cc1)S(=O)(=O)C,370.09872805599997,2.0,6.0,4.0,3.115500000000001,102.50999999999999
129Pathogen_box,NC(=O)c1ccc(cc1)c1nc(cnc1N)c1ccc(cc1)C#N,315.1120100360001,2.0,5.0,3.0,2.3633800000000003,118.68
130Pathogen_box,OCc1ccc(cc1)c1cncc(Nc2cccc(Cl)c2)c1,310.08729078000005,2.0,3.0,4.0,4.637900000000002,45.150000000000006
131Pathogen_box,CN1CCN(CC1)c1nccc2nc(nc12)c1ccc(F)c(F)c1,,,,,,
132Pathogen_box,CN1CCN(CC1)c1nccc2nc(cc12)c1cccc(F)c1,,,,,,
133Pathogen_box,COc1cccc(c1)c1cc2c(Nc3cccnc3)nccc2n1,,,,,,
134Pathogen_box,Clc1cccc(c1)C(c1ccc(CN2CCNCC2)cc1)n1ccnc1,366.16112441600006,1.0,4.0,5.0,3.5794000000000015,33.09
135Pathogen_box,NS(=O)(=O)c1cncc(c1)c1ccc2nccc(c3cnnc3)c2n1,,,,,,
136Pathogen_box,CCCNC(=O)N1CCC2(CC1)CC(=O)c1cc(C)ccc1O2,316.17869262799996,1.0,3.0,2.0,2.9144200000000016,58.64
137Pathogen_box,CC(C)(C)c1cc(C(=O)N2CCN(CC2)c2nccnc2C#N)n(Cc2ccccc2)n1,429.2277084840001,0.0,7.0,4.0,2.8529800000000014,90.94000000000001
138Pathogen_box,CC(C)(C)CN1C(=NC(C1=O)(c1ccccc1)c1ccccc1)N,321.184112356,1.0,3.0,3.0,3.1332000000000013,58.69
139Pathogen_box,Nc1nccc2ccc(Oc3ccncc3)cc12,237.090211972,1.0,4.0,2.0,3.0043000000000015,61.03
140Pathogen_box,C[C@@H](N1CCCC[C@H]1c1ccc(OCc2cccc(F)c2)cc1)C(=O)N,356.19000626,1.0,3.0,6.0,3.805500000000002,55.56
141Pathogen_box,C[C@@H](N1CCCC[C@@H]1c1ccc(OCc2cccc(F)c2)cc1)C(=O)N,356.19000626,1.0,3.0,6.0,3.805500000000002,55.56
142Pathogen_box,CN(C)CCNC(=O)N1CCCN(CC1)c1ncnc2cc(sc12)c1ccccc1,424.204530516,1.0,6.0,5.0,3.141600000000002,64.60000000000001
143Pathogen_box,OCCc1ccc(Nc2nccc(n2)c2nnc3ccccn23)cc1,332.138559132,2.0,7.0,5.0,2.4647000000000006,88.23
144Pathogen_box,Cc1ccc(cc1)S(=O)(=O)n1cc(c2ccnc(N)c2)c2cc(Br)cnc12,442.0099088200001,1.0,6.0,3.0,3.9884200000000023,90.87
145Pathogen_box,COc1ccc(cc1OC)c1cnc2ccc(nn12)N1CCCC1,324.15862588,0.0,6.0,4.0,3.013700000000001,51.89000000000001
146Pathogen_box,FC(F)(F)c1ccc(CN2C(=O)COCc3ccc(Br)cc23)cc1,399.0081754160001,0.0,2.0,2.0,4.5313000000000025,29.540000000000003
147Pathogen_box,O=C(NCCc1ccccc1)c1cc(cnc1NCC1CC1)c1cccnc1,372.195011388,2.0,4.0,8.0,3.9380000000000033,66.91
148Pathogen_box,FC(F)(F)c1nc(oc1C(=O)Nc1ccc(nc1)N1CCNCC1)c1ccccc1,417.141259476,2.0,6.0,4.0,3.417300000000001,83.29
149Pathogen_box,NS(=O)(=O)c1cccc(c1)c1ccc2ncc(nc2c1)N1CCOCC1,370.109961436,1.0,6.0,3.0,1.7808000000000002,98.41000000000001
150Pathogen_box,CN(C(=O)c1cc2c(cccc2n1)c1cncnc1)c1ccccc1,,,,,,
151Pathogen_box,COc1cccc2c(C)nc(N=C(N)N)nc12,231.112010036,2.0,4.0,2.0,0.8517199999999998,99.41
152Pathogen_box,Cc1cnc(CCNC(=O)c2cc(cs2)c2ccc(Cl)cc2)n1,,,,,,
153Pathogen_box,O=C1N(Cc2cc3ccccc3s2)CC2CN(Cc3ccccc3)CCN12,377.15618335600004,0.0,3.0,4.0,4.0233000000000025,26.790000000000006
154Pathogen_box,CS(=O)(=O)c1cccc(c1)c1cnc2ncc(c3ccc(CCC(=O)O)cc3)c2c1,,,,,,
155Pathogen_box,CCn1ncc2c(NC3CCOCC3)c(CNC(=O)c3ccnn3C)c(C)nc12,397.2226231040001,2.0,8.0,6.0,2.0140199999999995,98.89
156Pathogen_box,Nc1ncc(cc1c1nc2cc(Cl)cnc2n1)c1cnnc1,,,,,,
157Pathogen_box,CCN(CC)CCCN1CCN(CC1)C(=O)c1cccc(c1)c1noc(n1)C(F)(F)F,439.219509796,0.0,6.0,8.0,3.2451000000000025,65.71000000000001
158Pathogen_box,FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)Nc1ccnc(n1)c1cccnc1,412.0758802600001,1.0,4.0,3.0,4.828500000000002,67.77000000000001
159Pathogen_box,CC(=O)Nc1ccc(NC(=O)c2cc(nn2)c2cc(Cl)ccc2O)cc1,,,,,,
160Pathogen_box,CN(C)CCNc1ncnc2c3cc(C)ccc3nc12,,,,,,
161Pathogen_box,Cc1ccc(Oc2ccc(NC(=O)CNc3ccccc3N3CCCC3=O)cc2)cc1,415.18959166,2.0,4.0,7.0,4.9647200000000025,70.67
162Pathogen_box,CCN(CC)S(=O)(=O)c1ccc(Cl)c(c1)C(=O)Nc1ccc2nc(C)sc2c1,437.06346118,1.0,5.0,6.0,4.540920000000003,79.37
163Pathogen_box,COc1ccc(cc1OC)C1CC(=NN1C(=O)c1occc1)c1cccs1,382.09872805599997,0.0,6.0,5.0,4.349800000000004,64.27000000000001
164Pathogen_box,Cc1ccc2cc(C3NC(=O)c4ccccc4N3)c(Cl)nc2c1,323.08253974800004,2.0,3.0,1.0,4.050720000000002,54.02
165Pathogen_box,Cc1onc(C)c1C(=O)N1CCCC(C1)c1nc2c(C)cccc2c1c1ccncc1,,,,,,
166Pathogen_box,CNC(=O)c1cc(cs1)S(=O)(=O)N1CCN(CC1)c1ccccn1,366.082032436,1.0,6.0,4.0,1.0135999999999998,82.61
167Pathogen_box,CC(C)c1ncc(c2ccncc2)c(n1)[C@@H]1CC[C@@H](CNC(=O)c2cccnc2)CC1,415.237210548,1.0,5.0,6.0,4.760800000000003,80.66000000000001
168Pathogen_box,Nc1ccc(cc1)C(=O)Nc1ccc(cc1)c1oc2ccccc2n1,329.11642672000005,2.0,4.0,3.0,4.329300000000003,81.15
169Pathogen_box,Cc1ccc2c(NC(=O)C32NN=C(S3)c2ccccc2)c1C,309.0935831,2.0,4.0,1.0,3.1065400000000016,53.49
170Pathogen_box,CC1CC1C(=O)NC1CCN(CC2(CCCCC2)c2ccccc2)CC1,354.26711370799995,1.0,2.0,5.0,4.125100000000003,32.34
171Pathogen_box,CN(C)c1cc(NC(=O)Nc2ccccc2)c2ccccc2n1,306.148061196,2.0,3.0,3.0,3.9448000000000016,57.260000000000005
172Pathogen_box,COc1cc2ncnc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,378.205576072,1.0,6.0,6.0,3.723500000000003,59.510000000000005
173Pathogen_box,Brc1ccc2NC(=O)C3(NCCc4c3nc3ccccc43)c2c1,,,,,,
174Pathogen_box,CCOc1ccc(cc1)c1nc(NC(=O)CS(=O)(=O)c2ccccc2)sc1C,416.08644912,1.0,6.0,7.0,3.9296200000000026,85.35999999999999
175Pathogen_box,Clc1ccc2OCCN(c3ccc(s3)C(=O)NC3CC3)c2c1,334.05427640000005,1.0,4.0,3.0,3.824200000000002,41.57
176Pathogen_box,Cc1oc(NC(=O)c2cn(nc2c2ccccc2C)c2ccccc2)nn1,359.13822478400004,1.0,6.0,4.0,3.7914400000000024,85.84
177Pathogen_box,Cc1onc(c1)C(=O)Nc1ccc(cc1)c1ccccc1,278.105527688,1.0,3.0,3.0,3.9023200000000022,55.13
178Pathogen_box,COc1ccc(Cl)cc1NC(=O)CN(C)C(=O)c1cnn(n1)c1ccccc1,399.10981711600004,1.0,6.0,6.0,2.6400000000000006,89.35000000000001
179Pathogen_box,Cc1cc2ccccc2n1CC(=O)N1CC(Oc2ccccc12)C(=O)N1CCCCC1,417.205241724,0.0,4.0,3.0,3.756420000000002,54.78
180Pathogen_box,COc1ccccc1C(C)NCC(=O)Nc1cc(ccc1Cl)C(F)(F)F,386.100890156,2.0,3.0,6.0,4.6567000000000025,50.36
181Pathogen_box,CCOc1ccccc1NC(C)C(=O)Nc1cc(ccc1N1CCOCC1)C(F)(F)F,437.192626352,2.0,5.0,7.0,4.379800000000003,62.83
182Pathogen_box,CC(C)NCC(=O)Nc1cccc(c1)C(=O)Nc1cccc(c1)C(F)(F)F,379.15076153999996,3.0,3.0,6.0,3.8942000000000014,70.23
183Pathogen_box,Cc1ccc(NC(=O)c2ncnc2C(=O)Nc2nc3ccccc3n2)c(C)c1,,,,,,
184Pathogen_box,CN(c1ccc(F)cc1)S(=O)(=O)c1ccc(Cl)c(c1)C(=O)Nc1cccc(C)n1,433.06631830400005,1.0,4.0,5.0,4.259920000000004,79.37
185Pathogen_box,O=C(NC1CC1)c1ccc(nc1)N1CCC(Cc2ccccc2)CC1,335.19976242,1.0,3.0,5.0,3.432900000000002,45.230000000000004
186Pathogen_box,CC(C)C(C(=O)Nc1ccc(cc1)S(=O)(=O)N(C)C)c1ccc(Cl)cc1,394.111791276,1.0,3.0,6.0,3.968600000000003,66.48
187Pathogen_box,CC(N1CCN(CC1)S(=O)(=O)c1ccc(cc1)C(C)(C)C)C(=O)N1CCCC1,407.22426291600004,0.0,4.0,4.0,2.3013000000000003,60.93000000000001
188Pathogen_box,Cc1cc(C)n2nc(nc2n1)C(=O)Nc1cc(ccc1N1CCOCC1)C(F)(F)F,420.152158508,1.0,7.0,3.0,2.848840000000001,84.64999999999999
189Pathogen_box,O=C(Nc1cnc2ccccc2c1)c1cccc(c1)n1cnnn1,316.10725900400007,1.0,6.0,3.0,2.4627999999999997,85.59
190Pathogen_box,Clc1ccc(cc1)S(=O)(=O)N1CCN(CC1)C(=S)NCc1occc1,399.047811116,1.0,4.0,4.0,2.314,65.79
191Pathogen_box,COc1ccccc1CNC(=O)c1cc(nc2c1cnn2C(C)C)C1CC1,364.189926008,1.0,5.0,6.0,3.8282000000000025,69.03999999999999
192Pathogen_box,Cc1ccc(NC(=O)c2cc(ccc2C)S(=O)(=O)NC(C)(C)C)nc1,361.14601259600005,2.0,4.0,4.0,3.027540000000002,88.16
193Pathogen_box,CC(C)C(NC(=O)Cc1cccc2ccccc12)C(=O)Nc1cccc(c1)C#N,385.17902697600005,2.0,3.0,6.0,4.033480000000003,81.99000000000001
194Pathogen_box,Cc1ccc(cc1)S(=O)(=O)N1CCN(CC1)C(=O)c1cc(nn1)c1ccccc1,,,,,,
195Pathogen_box,Clc1ccc(cc1)S(=O)(=O)NC(Cc1cnc2ccccc12)C(=O)N1CCCCC1,,,,,,
196Pathogen_box,Cc1onc(c1)C(=O)Nc1cnn(Cc2ccc(Cl)cc2Cl)c1,350.033730984,1.0,5.0,4.0,3.786920000000002,72.95000000000002
197Pathogen_box,Cc1cc(Nc2ccncc2)n2nc(C)c(c3ccccc3Cl)c2n1,349.109423192,1.0,5.0,3.0,4.805140000000002,55.11
198Pathogen_box,C[C@@]1(O)C[C@@H](C1)c1nc(c2ccc3ccc(nc3c2)c2ccccc2)c2c(N)nccn12,421.19026035600007,2.0,6.0,3.0,4.822100000000004,89.33
199Pathogen_box,Clc1cccc(c1)c1cnn2ccc(nc12)C(=O)Nc1ccc(cc1)N1CCNCC1,432.1465369720001,2.0,6.0,4.0,3.7116000000000016,74.56
200Pathogen_box,COc1cccc(CC(=O)N2CCC(CC2)n2c(C)nc3ccc(F)cc23)c1,381.18525522799996,0.0,4.0,4.0,3.898620000000003,47.36
201Pathogen_box,Clc1cccc(NC(=O)c2cnc(N3CCN(CC3)c3ccncc3)c(Cl)c2)c1,427.096665588,1.0,5.0,4.0,4.362300000000003,61.36000000000001
202Pathogen_box,OCCNc1ccc(cc1)C(=O)C1C[C@H]1c1ccc(Cl)cc1,315.10260649599996,2.0,3.0,6.0,3.7306000000000026,49.33
203Pathogen_box,FC(F)(F)c1cccc(c1)C(=O)NC1CCN(C1)c1ccnc2ccccc12,385.140196856,1.0,3.0,3.0,4.262300000000003,45.230000000000004
204Pathogen_box,CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(nc12)C#N,300.09350076,1.0,6.0,3.0,2.73968,79.42
205Pathogen_box,Nc1nccc2ccc(cc12)c1ccc2nccn2c1,260.106196384,1.0,4.0,1.0,3.1317000000000013,56.209999999999994
206Pathogen_box,CC(C)(CN)c1nc(c2ccc(Cl)c(O)c2)c(n1)c1ccnc(N)n1,,,,,,
207Pathogen_box,COc1ccc(cn1)c1cnc2ccc(NCc3ccc(cc3)S(=O)(=O)N)nn12,410.116109436,2.0,8.0,6.0,2.0594,124.5
208Pathogen_box,CN1CCN(CC1)S(=O)(=O)c1ccc(cc1)c1ccc2c(Nc3ccc4nnnc4c3)ccnc2c1,,,,,,
209Pathogen_box,CC(C)CN1CCC(CC1)N(C)c1cc(NC(=O)c2cccc(C)c2)ccn1,380.257611644,1.0,4.0,6.0,4.198920000000004,48.47
210Pathogen_box,Cc1nc(nc1C)c1cccc(NCc2ccccc2)c1,,,,,,
211Pathogen_box,O=C(Nc1ccccc1)c1ccc(s1)c1cc2ccncc2cc1OC1CCNCC1,429.151097976,2.0,5.0,5.0,5.346400000000005,63.25
212Pathogen_box,COc1ccc(CN2CCOc3ccc(cc3C2)C(C)(O)CN(C)C)cc1C,384.241292884,1.0,5.0,6.0,3.167320000000002,45.17000000000001
213Pathogen_box,CC1(C)Cc2c(CO1)c(nc1snc(Br)c21)N1CCOCC1,383.030309916,0.0,6.0,1.0,3.141700000000002,47.480000000000004
214Pathogen_box,CCc1ccc(cc1)C(NCc1nc(N)nc(n1)N(C)C)C(C)C,328.237544896,2.0,6.0,7.0,2.5691000000000006,79.96
215Pathogen_box,Cc1cc(C)nc(n1)n1nc(C)cc1Nc1ccccc1,279.148395544,1.0,5.0,3.0,3.3311600000000015,55.63
216Pathogen_box,CC(C)N(Cc1ccccn1)Cc1csc(n1)c1oc(C)cc1,327.140533292,0.0,5.0,6.0,4.517120000000004,42.160000000000004
217Pathogen_box,Fc1ccccc1C1CC1C(=O)Nc1nc(cs1)c1ccccn1,339.084161288,1.0,4.0,4.0,4.086400000000003,54.88
218Pathogen_box,CCCn1c(NC(=O)c2ccc3ccccc3n2)nc2ccccc12,330.148061196,1.0,4.0,4.0,4.246800000000003,59.81
219Pathogen_box,CCNC(=O)C(C)Nc1nc(nc2sc(C)c(C)c12)c1cccnc1,355.14668129200004,2.0,6.0,5.0,3.3066400000000016,79.8
220Pathogen_box,CNC(=O)CNc1nc(nc2scc(c3ccccc3)c12)c1ccccn1,375.11538116400004,2.0,6.0,5.0,3.5782000000000016,79.8
221Pathogen_box,Cc1nc2nccn2c(Nc2ccc(C(F)(F)F)cc2)c1,292.093581012,1.0,4.0,2.0,3.8001200000000024,42.22
222Pathogen_box,Cc1ccc(cc1)c1cc(c2cc(ccc2n1)Br)C(=O)Nc1cccnc1,417.047674232,1.0,3.0,3.0,5.620020000000003,54.88
223Pathogen_box,Clc1ccc2nc(cc(c2c1)C(=O)NCCN1CCCC1)NCCN1CCOCC1,431.20880288,2.0,6.0,8.0,2.4579000000000004,69.73
224Pathogen_box,FC1(F)CCN(CCCCNc2cc(c3cc(ccc3n2)Cl)C(=O)NCCN2CCCC2)CC1,493.24199482800003,2.0,5.0,10.0,4.637000000000004,60.50000000000001
225Pathogen_box,Cc1cc(Cl)c(cc1OCC(=O)NC1CCCCC1)S(=O)(=O)N1CCCC1,414.138006024,1.0,4.0,6.0,3.260620000000002,75.71
226Pathogen_box,CC(C)N(Cc1ccccc1)S(=O)(=O)c1ccc(cc1)C(=O)Nc1cc(C)on1,413.140927216,1.0,5.0,7.0,3.834620000000003,92.51
227Pathogen_box,COc1cc(OC)cc(c1)C(=O)NCC1Cc2cc(Cl)cc(c2O1)c1ccncc1,424.118984832,1.0,5.0,6.0,4.152700000000003,69.68
228Pathogen_box,Cc1cc(C)n(n1)c1ccc(NC(=O)C2CCN(Cc3cnc(C)s3)CC2)cc1,409.19363148400004,1.0,6.0,5.0,4.104760000000003,63.050000000000004
229Pathogen_box,Clc1ccccc1CSCc1oc(cc1)C(=O)NC1CC1,321.059027432,1.0,3.0,6.0,4.258600000000003,42.24
230Pathogen_box,COc1ccc(CCN2CCC(CC2)NCc2cccc(c2)N(C)C)cc1,367.262362676,1.0,4.0,8.0,3.5579000000000027,27.740000000000002
231Pathogen_box,FC(F)(F)c1cnc(Sc2oc(nn2)c2ccncc2)c(Cl)c1,357.990294152,0.0,6.0,3.0,4.350000000000001,64.7
