name,smiles
334-avr-enamine,O[C@H]1CC[C@@H](CC1)NC(=O)Nc1ccncc1F
335-avr-enamine,CN(CC1CN(CC(=O)N)CCO1)c1cccnn1
336-avr-enamine,O=C(NCCc1csc(n1)N1CCCC1)NCC#C
337-avr-enamine,O=C(CCNC(=O)Nc1ncco1)N1CCCCCC1
338-avr-enamine,CNC(=O)C1CN(CCO1)c1cccc(C)n1
339-avr-enamine,COC1(CNc2cccc(C)n2)CCOCC1
340-avr-enamine,CCc1csc(NC(=O)NC(C)C2CCCO2)n1
341-avr-enamine,Cn1cc(cn1)C1(C)NC(=O)NC1=O
342-avr-enamine,NCC(N1CCOCC1)c1cccnc1
343-avr-enamine,Cc1cc(NC(=O)NC2CCCCC2)no1
344-avr-enamine,Cl.C1COC(CN1)c1nc(no1)C1CCCCCC1
345-avr-enamine,FC(F)(F)c1ccn(CC(=O)NC2CCCCC2)n1
346-avr-enamine,CC(NCCn1cc(C)cn1)C(=O)NCC(F)(F)F
347-avr-enamine,Cc1nn(C)c(C)c1CC(=O)NCC1CCCO1
348-avr-enamine,CC(CNC(=O)C1(CCCCC1)C#N)c1c(C)noc1C
349-avr-enamine,CC(NCC(=O)NC1CCOCC1)C(C)n1cc(C)cn1
350-avr-enamine,CC(=O)N1CCN(CC(O)Cn2cnc3cc(C)c(C)cc23)CC1
351-avr-enamine,CCc1nc(CCNC(=O)C2CCOC2)sc1C
352-avr-enamine,CN(CC(O)Cn1nc(C)c(C)c(C#N)c1=O)Cc1ccccc1
353-avr-enamine,COc1ccc(NC(=O)NCC(=O)N2CCCC2)cn1
354-avr-enamine,Cc1cc2ncn(CC(O)Cn3ccnc3S(=O)(=O)C)c2cc1C
355-avr-enamine,CC(NC(=O)Cn1nc(C)nc1C)C(=O)N1CCCCC1
356-avr-enamine,COCCNC(=O)Nc1ccc(nc1)N1CC(C)OC(C)C1
357-avr-enamine,Cc1cc(C)n(CC(=O)NC2CCCCNC2=O)n1
358-avr-enamine,COc1cc(ccc1OCC(O)Cn1cnc2ccccc12)C(=O)C
359-avr-enamine,CC1CCN(CCNC(=O)Cn2nc(C)cc2C)CC1
360-avr-enamine,CC(Cn1cccn1)NS(=O)(=O)N1CCC(C)CC1
361-avr-enamine,CC(C)NC(=O)CNC(=O)Cn1cncn1
362-avr-enamine,CCC(CC)C(O)CNC(=O)Cc1cc(C)on1
363-avr-enamine,O=C(NC1CCN(CC1)C1CC1)Nc1cnc(nc1)C1CC1
364-avr-enamine,CC(C)(C)c1nnnn1CC(=O)NC1CCCCCC1
365-avr-enamine,Cc1cc2ncn(CC(O)COCc3ccco3)c2cc1C
366-avr-enamine,CC1CCCC(C1)OCC(=O)NCCc1nc(C)cs1
367-avr-enamine,O=C(Cc1csc(n1)N1CCNC1=O)NC1CC1
368-avr-enamine,CCN1CCC(CNC(=O)Cc2c(C)noc2C)C1
369-avr-enamine,CC1CCCN(CCNC(=O)Cc2c(C)nn(C)c2C)C1
370-avr-enamine,Cc1cnccc1NC(=O)NCCCN1CCCC1=O
371-avr-enamine,CC1CCN(CC(O)Cn2nc(C)c(C)c(C#N)c2=O)CC1
372-avr-enamine,Cc1nc(CC(=O)NCC2(CCO)CCCC2)cs1
373-avr-enamine,NC(=O)c1ccc(n(CC(O)c2ccccc2)c1=O)C(F)(F)F
374-avr-enamine,CC(C)OCCc1nc(CC(=O)NC2CCCCC2)no1
375-avr-enamine,CN1CCOC(C1)C(=O)Nc1cc(C)cc(C)n1
376-avr-enamine,Cn1c(=O)n(CC(O)COCc2ccccc2F)c2ccccc12
377-avr-enamine,O=C(NCCN1C(=O)CCC1=O)Nc1ccc(nc1)N1CCOCC1
378-avr-enamine,Cc1cc(NC(=O)NCCC2CCCCO2)c[nH]c1=O
379-avr-enamine,OCCC(NC(=O)Nc1cccnc1)C1CC1
380-avr-enamine,Cc1cc(C)nc(NC(=O)NC2CC3CCC2O3)c1
381-avr-enamine,CCOC1CC(NC(=O)Cn2nc(C)ccc2=O)C21CCCC2
382-avr-enamine,COc1ncccc1NC(=O)NC1CCCC1C(=O)N
383-avr-enamine,COCCn1ccc(NC(=O)NC2CCC(C)(C)CC2)n1
384-avr-enamine,COCc1nn(CC(=O)NC2CCCC(C)C2C)c(=O)o1
385-avr-enamine,Cc1nccc(NC(=O)NC2C3CCOC3C32CCC3)c1Cl
386-avr-enamine,CCn1cc(NC(=O)NC2CN(C3CC3)C(=O)C2)cn1
387-avr-enamine,COCCn1cc(NC(=O)NC2C3CCCCC23)cn1
388-avr-enamine,Cl.Cl.Cl.Cn1ccnc1C1CNCCN1
389-avr-enamine,Cc1nc(CC(=O)NC2CCCC2)cs1
390-avr-enamine,OC(CNCCn1cccn1)CN1CCOCC1
391-avr-enamine,OC(=O)C(Cn1ccc(n1)C(F)(F)F)NC1CC1
392-avr-enamine,CCOCCn1c(nc2n(C)c(=O)[nH]c(=O)c12)N1CCCC1
393-avr-enamine,CN(CC(O)Cn1cnc2cc(C)c(C)cc12)Cc1cnn(C)c1
394-avr-enamine,CSC(C)C(=O)Nc1ccc(cn1)N1CCOCC1
395-avr-enamine,O=C(NCC1CCS(=O)(=O)C1)Nc1ccccn1
396-avr-enamine,O=C(NC1CCCCNC1=O)Nc1ccc(nc1)N1CCOCC1
397-avr-enamine,COCCn1c(SCC(=O)/C(=C(/C)\N)/C#N)nc2ccccc12
398-avr-enamine,CCNC(=O)NCc1cccnc1N1CCOCC1
399-avr-enamine,CCC(CNC(=O)Nc1cc(C)nn1C)N1CCCC1
400-avr-enamine,COc1ncccc1NC(=O)NCCN1CCCC(C)C1
401-avr-enamine,CC(=O)N1CCC(CC1)NC(=O)NCCc1cnn(C)c1
402-avr-enamine,FC(F)(F)c1cccn(CC(=O)NC2CCOC2)c1=O
403-avr-enamine,COc1ncccc1NC(=O)NC1CCN(CC1)S(=O)(=O)C
404-avr-enamine,Cc1csc(CCNC(=O)N2CCOC(C)(C)C2)n1
405-avr-enamine,CC1CN(CC(C)O1)C(=O)NCCc1cnn(C)c1
406-avr-enamine,CC(CNC(=O)Nc1nccs1)N1CC(C)OC(C)C1
407-avr-enamine,O=C(NCC1CCOC1)Nc1cccnc1
408-avr-enamine,CCC(NC(=O)Cn1ccc(=O)[nH]c1=O)C12CC3CC(CC(C3)C1)C2
409-avr-enamine,CCC(C)(CNC(=O)Cn1ccccc1=O)N1CCOCC1
410-avr-enamine,CC1(C)CN(CCNC(=O)Nc2cccnc2)CCO1
411-avr-enamine,CCn1cc(NC(=O)NC2CCN(CC2)C2CC2)cn1
412-avr-enamine,O=C(CCS(=O)(=O)C1CCCC1)NCCc1cccnc1
413-avr-enamine,COCCOc1ccc(NC(=O)N2CCNC(=O)C2)cn1
414-avr-enamine,Cc1nnc(NC(=O)NCCC(=O)NC2CCCC2)s1
415-avr-enamine,CN1CCC(CNC(=O)Nc2ccncc2)CC1
416-avr-enamine,CC(=O)N1CCC(CC1)NC(=O)Nc1ccc(nc1)N1CCCCC1
417-avr-enamine,CS(=O)(=O)NC1CCN(CC1)C(=O)NCCc1cccnc1
418-avr-enamine,FC(F)(F)c1cccn(CC(=O)NC2CCCCNC2=O)c1=O
419-avr-enamine,Cc1ccc(C)c(OCC(O)Cn2c(CO)nc3ccccc23)c1
420-avr-enamine,O=C(CCN1C(=O)C2CCCCC2C1=O)NCCc1ccccn1
421-avr-enamine,CS(=O)(=O)N1CCCC(C1)C(=O)NCCc1ccccn1
422-avr-enamine,CC(Cn1cccn1)NC(=O)CN1CCSC1=O
423-avr-enamine,CC(C)NC(=O)Cn1c(C)c(C(=O)N(C)CC2CCC2)c(C)cc1=O
424-avr-enamine,CC(C(=O)NCCN1CCCCC1C)n1cncn1
425-avr-enamine,FC(F)(F)COc1ccc(NC(=O)C2CCCO2)cn1
426-avr-enamine,CC1CCCC(C1)OCC(=O)NCCc1nnc[nH]1
427-avr-enamine,CCCNC(=O)C(C)NC(=O)Cn1nc(C)c(C)c(C#N)c1=O
428-avr-enamine,CC(CO)NC(=O)Nc1ccc(nc1)N1CCCCC1
429-avr-enamine,CC#CCNC(=O)Nc1cnc(nc1)C1CC1
430-avr-enamine,CC(Cn1cc(C)cn1)NCc1nc2cc(Cl)ccc2n1CCO
431-avr-enamine,Cc1nc(C)c(CCNC(=O)NCC2CCOC2)s1
432-avr-enamine,CC1CCCCC1NC(=O)CSc1nc(C)c(CCO)c(O)n1
433-avr-enamine,OCCC1COCCN1c1ncc(Cl)cn1
434-avr-enamine,Cc1ccc(CCNC(=O)NC2CCCC(C2)C(F)(F)F)cn1
435-avr-enamine,CCCNC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O
436-avr-enamine,Cc1cccc(C)c1OCC(O)Cn1nc(C)c(C)c(C#N)c1=O
437-avr-enamine,CNC(=O)C1CN(CCO1)c1ncc(C)cn1
438-avr-enamine,CC(C)c1ccccc1OCC(O)Cn1cnc(C)c(C)c1=O
439-avr-enamine,Cc1cccc(NC(=O)NC2CCC(O)CC2)n1
440-avr-enamine,CSCc1nc(NC(=O)C2COCCO2)ccc1Cl
441-avr-enamine,FC(F)(F)C(NC(=O)Nc1cccnn1)C1CCCC1
442-avr-enamine,CN(C)CCNC(=O)Cn1cc(NC(=O)C2CCC2)cn1
443-avr-enamine,COC1(C)CC(NC(=O)Nc2nccs2)C1(C)C
444-avr-enamine,COc1ccc(NC(=O)NC2CCN(CCC#C)CC2)cn1
445-avr-enamine,CCc1nnc(NC(=O)NC2CCC(C2)SC)s1
446-avr-enamine,CC(C)C[C@H](NC(=O)C(C)n1nc(C)cc1C)C(=O)O
447-avr-enamine,Cl.CC(OCC1CC1)C(=O)Nc1ccc(N)nc1
448-avr-enamine,Cn1cncc1CCNC(=O)C1CCCCO1
449-avr-enamine,OC(=O)c1cnn(CC(=O)NC2CCCCC2)c1
450-avr-enamine,CCCn1c(N)c(N(CCOC)C(=O)C)c(=O)[nH]c1=O
451-avr-enamine,CCOC1CCN(CC(O)Cn2cnc3cc(C)c(C)cc23)CC1
452-avr-enamine,CC(CO)NC(=O)NCc1ccnc(c1)N1CCOCC1
453-avr-enamine,CCn1cc(NC(=O)NCCN2CCCCC2C)cn1
454-avr-enamine,CC(Cn1cccn1)NC(=O)N1CCOCC1C
455-avr-enamine,CN(C)c1ccc(NC(=O)NC2CCC(O)CC2)cn1
456-avr-enamine,COc1ncccc1NC(=O)NCC1CCOC1
457-avr-enamine,Cc1nnc(NC(=O)NCCN2CCCCCC2=O)s1
458-avr-enamine,CC(=O)NCc1ccnc(c1)N1CCOCC1
459-avr-enamine,CC1CCN(CC2CCCN(C2)C(=O)NCCc2ccccn2)CC1
460-avr-enamine,CC(Cn1cc(C)cn1)NCC(=O)N1CCOC(C)C1
461-avr-enamine,O=C(NCCc1ccccn1)N1CCN(CC1)C1CC2CCC1C2
462-avr-enamine,O=C(NCCN1CCCC1)Nc1cccnc1N1CCCC1
463-avr-enamine,CCCNC(=O)Nc1ccc(nc1)N1CCOCC1
464-avr-enamine,Cc1cccc(NC(=O)C2=COCCO2)n1
465-avr-enamine,Clc1cn(CCOc2ccc(CC#N)cc2)c(=O)[nH]c1=O
466-avr-enamine,Cc1cc(C)n(CC(=O)NCC2CCCO2)n1
467-avr-enamine,NC(=O)CNC(=O)Cn1cccc(c1=O)C(F)(F)F
468-avr-enamine,O=C(Cc1csc(n1)N1CCCC1=O)NC1CC1
469-avr-enamine,CC(C)CN1CCOC(CNC(=O)Cn2ccc(=O)n(C)c2=O)C1
470-avr-enamine,O=C(Cn1ccccc1=O)NCCSC1CCCC1
471-avr-enamine,CC(CNC(=O)Cn1cc(ccc1=O)C(F)(F)F)N1CCOCC1
472-avr-enamine,CC(NC(=O)c1cccnc1N1CCOCC1)C(=O)N(C)C
473-avr-enamine,CS(=O)(=O)NCCC(=O)NCc1cccnc1N1CCOCC1
474-avr-enamine,FC(F)C(F)(F)COc1ccc(NC(=O)C2COCCO2)cn1
475-avr-enamine,CC(NCCn1cccn1)C(=O)N1CCC(C)CC1
476-avr-enamine,CC(Cn1cccn1)NC(C)C(=O)NCC1CCCO1
477-avr-enamine,CC(C)CN1CCOC(CNC(=O)Cn2cccc(C)c2=O)C1
478-avr-enamine,COCCNc1nc2n(C)c(=O)[nH]c(=O)c2n1CCOC
479-avr-enamine,COCCn1c(N)nc2n(C)c(=O)[nH]c(=O)c12
480-avr-enamine,CCSc1ccc(NC(=O)NC2CCN(C)CC2)cn1
481-avr-enamine,CC(C)NC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O
482-avr-enamine,Cc1ccc(OCC(O)Cn2cnc(C)c(C)c2=O)c(C)c1
483-avr-enamine,CC(N1CCCCCC1)C(=O)NCCc1nccn1C
484-avr-enamine,Cc1ccc(=O)n(CC(O)COc2ccccc2C(F)(F)F)n1
485-avr-enamine,CC(NC(=O)Nc1ccc(nc1)C(=O)N1CCCCC1)C1CC1
486-avr-enamine,CN1CCOC(CNC(=O)Nc2cccc(C)n2)C1
487-avr-enamine,CC(C)(C)c1cnc(NC(=O)N[C@H]2C[C@@H](CO)C=C2)s1
488-avr-enamine,CC1CCCC(C1)OCC(=O)Nc1cccnc1C
489-avr-enamine,CC(=O)NCC(=O)NCC1(CCCCC1)c1ccncc1
490-avr-enamine,OC(=O)C1CC(=NO1)c1cccnc1
491-avr-enamine,Cl.Cl.CNCc1nc2ccccc2n1CCO
492-avr-enamine,OC(=O)c1cnn(CC(=O)NC2CCCC2)c1
493-avr-enamine,COCCOc1ccc(NC(=O)C2CCC(=O)NC2)cn1
494-avr-enamine,CCC(=O)Nc1ccc(cn1)N1CCOCC1
495-avr-enamine,CN(C)C(=O)CNC(=O)Nc1ccc(nc1)N1CCCCC1
496-avr-enamine,CNC(=O)CN1CCC(CC1)NC(=O)Nc1cccnc1OC
497-avr-enamine,COc1ccc(NC(=O)NC2CCN(CC2)S(=O)(=O)C)cn1
498-avr-enamine,COCCn1c(NC(=O)C)c(NCc2ccccc2)c(=O)[nH]c1=O
499-avr-enamine,Cn1c(=O)n(C)c2ncn(CC(O)c3ccccc3Cl)c2c1=O
500-avr-enamine,Cc1noc(C)c1CC(=O)NCCCC1CCCC1
501-avr-enamine,CC(Cn1cc(C)cn1)NCCCS(=O)(=O)N
502-avr-enamine,CS(=O)(=O)N1CCC(CNC(=O)Nc2ccncc2)CC1
503-avr-enamine,CCN1CCN(CC1)C(=O)C(C)NCCn1cccn1
504-avr-enamine,OCc1nc2ccccc2n1CC(O)c1cc(F)ccc1F
505-avr-enamine,CNC(=O)c1ccc(=O)n(CC(=O)NC2CCCCC2C)c1
506-avr-enamine,O=C(NCCN1CCOCC1)Nc1cccnc1N1CCCC1
507-avr-enamine,CC(=O)N1CCC(CC1)NC(=O)Nc1nncs1
508-avr-enamine,CC(C)c1nc(CC(=O)NC(C)C2CCCO2)cs1
509-avr-enamine,CC(C(=O)NCc1cccnc1N1CCOCC1)S(=O)(=O)C
510-avr-enamine,Cn1nc(cc1NC(=O)NCC1(CO)CC1)C1CCC1
511-avr-enamine,Cc1ccc(OCC(O)Cn2ncc3cnn(C)c(=O)c23)cc1
512-avr-enamine,O=C(NC1CCCCC1)Nc1cccnc1N1CCOCC1
513-avr-enamine,Cc1nc(CCNC(=O)NCC2CCCO2)cs1
514-avr-enamine,COC(C)C(=O)Nc1ccc(OC)nc1N1CCN(CC1)C(=O)C
515-avr-enamine,CCCCn1c(N)c(N(CC)C(=O)C2=COCCO2)c(=O)[nH]c1=O
516-avr-enamine,CC(C)CC1(CNC(=O)Cc2cc(C)on2)CCC1
517-avr-enamine,CC1CCCCC21NC(=O)N(CC(=O)NCCc1ccccn1)C2=O
518-avr-enamine,CC(C)n1nccc1NC(=O)NC1(C)CCOCC1
519-avr-enamine,CNC(=O)Cc1noc(CC2CC3CCC2C3)n1
520-avr-enamine,O=C(NCCN1CC=CC1)Nc1ccncc1
521-avr-enamine,CC(C)C1CCC(C)CC1NC(=O)Cn1ccc(=O)[nH]c1=O
522-avr-enamine,FC(F)(F)c1c[nH]c(=O)c(NC(=O)NCC2CCCOC2)c1
523-avr-enamine,CCOCCn1c(CCCO)nc2ccccc12
524-avr-enamine,CCN1CCCC1CNC(=O)Cc1csc(C)n1
525-avr-enamine,CC(C)N(CCNC(=O)c1cccnc1N1CCOCC1)C(C)C
526-avr-enamine,COCCOc1ccc(NC(=O)C2CCCN2S(=O)(=O)C)cn1
527-avr-enamine,NC(=O)C1CCC(CNc2ncc(Cl)cn2)O1
528-avr-enamine,Cc1cnccc1CCNC(=O)N1CCC(O)(CC1)C(F)(F)F
529-avr-enamine,Nc1nc(C#N)c(C#N)n1CCNC(=O)C1CCCC1
530-avr-enamine,CCC1(CNC(=O)Nc2cncnc2N(C)C)CC1
531-avr-enamine,Cc1ccc(NC(=O)NCCC2CCCCO2)nc1
532-avr-enamine,Cc1cccc(NC(=O)NCC2CCCCC2O)n1
533-avr-enamine,CN1CCC(NC(=O)Nc2ccc(nc2)N2CCOCC2)C1=O
534-avr-enamine,CC(C)C(CNC(=O)Nc1cc(C)cc(C)n1)N1CCN(C)CC1
535-avr-enamine,CCOc1cccc(NC(=O)C2CCCO2)n1
536-avr-enamine,CCc1nc(CCNC(=O)C2C3CCCC23)sc1C
537-avr-enamine,COC1(CNC(=O)Nc2ccnn2C)CCC1
538-avr-enamine,Nc1ccncc1N1CCOCC1
539-avr-enamine,CC(Cn1ccnc1)NC(=O)C1CC1
540-avr-enamine,CCCCn1c(N)c(NCCOC)c(=O)[nH]c1=O
541-avr-enamine,COC1CCN(CC(O)Cn2cnc3cc(C)c(C)cc23)CC1
542-avr-enamine,CC(C)CCC(C)NC(=O)Cc1c(C)nc(C)[nH]c1=O
543-avr-enamine,FC(F)(F)c1ccc(=O)n(CC(=O)NCC2CCCCC2)c1
544-avr-enamine,CC1CCCN(CCCNC(=O)Cn2cnnn2)C1
545-avr-enamine,CC(Cn1ccnc1)NC(=O)N1CCC(CC(=O)N)CC1
546-avr-enamine,CC(NC(=O)Nc1ccc(nc1)N1CCOCC1)C1CCCO1
547-avr-enamine,O=C(NCCN1CCCCCC1=O)Nc1cccnc1
548-avr-enamine,CC(=O)N1CCC(CC1)NC(=O)Cn1nc(C)c(C)c(C#N)c1=O
549-avr-enamine,CC1CN(CCCNC(=O)Nc2cccnc2)CC(C)O1
550-avr-enamine,Cc1noc(CCNC(=O)C2CC3CCC2C3)n1
551-avr-enamine,CC1(C)CC(CC(C)(C)N1)NC(=O)Nc1nncs1
552-avr-enamine,CC(C)c1nnc(NC(=O)NC2CCCC2)s1
553-avr-enamine,Cc1cc(NC(=O)NCCN2CCOCC2)no1
554-avr-enamine,Cc1cc(NC(=O)NCCC2=CCCCC2)n(C)n1
555-avr-enamine,COc1ccc(NC(=O)NCC(=O)NC2CCCCC2)cn1
556-avr-enamine,CC(=O)N1CCCC(C1)C(=O)Nc1cnn(CC(=O)N)c1
557-avr-enamine,CC(C)(O)CNC(=O)NC1CCCCC1n1cccn1
558-avr-enamine,COCCN1CCC(CNC(=O)Cc2c(C)nc(C)[nH]c2=O)CC1
559-avr-enamine,Cc1noc(C)c1CC(=O)NC1CCCCNC1=O
560-avr-enamine,CCCn1c(N)c(N(CCOC)C(=O)C(C)(C)C)c(=O)[nH]c1=O
561-avr-enamine,Cc1nc2ccccc2n1CC(O)COc1ccccc1
562-avr-enamine,COc1ccc(OCC(O)Cn2c(C)nc3ccccc23)cc1
563-avr-enamine,CC(CNC(=O)Cn1cccn1)N1CCCCC1C
564-avr-enamine,O=C(CN1C(=O)C2CC=CCC2C1=O)NCCc1ccccn1
565-avr-enamine,COCCOc1ccc(NC(=O)C2CCC2)cn1
566-avr-enamine,O=C(Cn1ccccc1=O)NCC1CCCCC1
567-avr-enamine,CC(C)NC(=O)CCc1c(C)nc([nH]c1=O)N1CCOCC1
568-avr-enamine,COCCn1c(N)c(Sc2ccc(Cl)cc2)c(=O)[nH]c1=O
569-avr-enamine,CC(Cn1cccn1)NC(=O)[C@@H]1CCCN1C(=O)C
570-avr-enamine,CC1CCCN(CCNC(=O)Cn2cc(ccc2=O)C(F)(F)F)C1
571-avr-enamine,NC(=O)Cc1csc(NC(=O)CCC2CCCO2)n1
572-avr-enamine,COCCn1nc(ccc1=O)C(=O)N1CCCN(CC(=O)N)CC1
573-avr-enamine,Cc1ccc(C)c(OCC(O)Cn2nc(C)c(C)c(C#N)c2=O)c1C
574-avr-enamine,CC(Cn1cccn1)NCC(=O)NC1CCCCNC1=O
575-avr-enamine,CC(CNC1CC(C)(C)OC1(C)C)c1c(C)noc1C
576-avr-enamine,CC(NCC(=O)N1CCCC1)C(C)n1cccn1
577-avr-enamine,CCC(OC1CCCC1)C(=O)NC(C)C(C)n1cncn1
578-avr-enamine,COCCn1c(nc2n(C)c(=O)[nH]c(=O)c12)n1nc(C)cc1C
579-avr-enamine,CC(CNC(=O)N1CCOC2(CCCC2)C1)c1ccncc1
580-avr-enamine,CCCC(C)(C)NC(=O)Cn1ccc(=O)[nH]c1=O
581-avr-enamine,CC1CCCCC1OCC(=O)Nc1ncccc1OC(F)F
582-avr-enamine,CN(C)C1(CNC(=O)Nc2cccnc2N2CCCC2)CCOCC1
583-avr-enamine,CC1CCCC(NCC(C)(O)c2cnn(C)c2)C1C
584-avr-enamine,Cc1ccc(NC(=O)NCC2CN(C3CC3)C(=O)C2)nc1
585-avr-enamine,OC1CCCCC1CNC(=O)Cn1cc(ccc1=O)[N+](=O)[O-]
586-avr-enamine,CC(NC(=O)Nc1cc(C)cc(C)n1)C1CCOCC1
587-avr-enamine,CCOC1CC(NC(=O)Nc2nccs2)C21CCC2
588-avr-enamine,O=C(NCCc1n[nH]c(=O)[nH]1)C1CCCCCC1
589-avr-enamine,CC(C)(C)c1ncc(NC(=O)NCC2CCCC2O)cn1
590-avr-enamine,CC(C)N1CCC(NC(=O)Nc2ncco2)C1=O
591-avr-enamine,COC1CCCC1NC(=O)Nc1ccnn1C
592-avr-enamine,NC(=O)c1cnc(N2CCOC3CCCC23)c(Cl)c1
593-avr-enamine,Cl.Cl.NC(CO)Cc1ccncc1
594-avr-enamine,O=C(NC1CCCCC1)Nc1nncs1
595-avr-enamine,OC1(CNCCn2cccn2)CCCCC1
596-avr-enamine,CC(C)CNC(=O)C(C)NCCn1cccn1
597-avr-enamine,CCN1CCOC(CNc2nccc(OC)n2)C1
598-avr-enamine,OC(=O)C1CCC(CC1)NC(=O)Cc1ccncc1
599-avr-enamine,Cc1cc2ncn(CC(O)CN3CCC(O)CC3)c2cc1C
600-avr-enamine,CCN(CC)c1ccc(NC(=O)NC2CCS(=O)(=O)C2)cn1
601-avr-enamine,CC(C(=O)NCCN1CC(C)CC(C)C1)n1cncn1
602-avr-enamine,CCn1cc(NC(=O)NCCN2CCCCCC2=O)cn1
603-avr-enamine,FC(F)(F)c1csc(CCNC(=O)C2CCCN2)n1
604-avr-enamine,Clc1ccccc1OCCn1c(CNC=O)nc2ccccc12
605-avr-enamine,COc1ccc(NC(=O)NC2CCN(CC(=O)N)CC2)cn1
606-avr-enamine,COCCOc1ccc(NC(=O)N2CCCCCC2)cn1
607-avr-enamine,O=C(NCCC1=CCCCC1)Nc1ccc(nc1)N1CCOCC1
608-avr-enamine,COCCOc1ccc(NC(=O)N2CCC(C)CC2)cn1
609-avr-enamine,CC(C(=O)NCc1ccnc(c1)N1CCOCC1)S(=O)(=O)C
610-avr-enamine,CC(C)N1CCC(CNC(=O)Nc2cc(C)nn2C)C1
611-avr-enamine,CCC(C)C(=O)Nc1nc(CC(=O)N)cs1
612-avr-enamine,CC(=CC1C(C(=O)Nc2ccn(CC(=O)N)n2)C1(C)C)C
613-avr-enamine,OC(Cn1nc(cc(c1=O)C(F)(F)F)C1CC1)c1cccc(F)c1
614-avr-enamine,CN(C)c1ccc(NC(=O)N[C@H]2C[C@@H](CO)C=C2)cn1
615-avr-enamine,Cc1csc(=O)n1CC(=O)NC1CCCCCCC1
616-avr-enamine,N#Cc1nccnc1NCC1CN2CCCCC2CO1
617-avr-enamine,CC1CCCCC1OCCNC(=O)Cn1cnnn1
618-avr-enamine,CCCCC(=O)NCc1ccc(nc1)N1CCOCC1
619-avr-enamine,FC(F)(F)c1cc(Cl)c(=O)n(CC(=O)NC(C2CC2)C2CC2)c1
620-avr-enamine,CCN(CC)S(=O)(=O)NCc1ccc(nc1)N1CCOCC1
621-avr-enamine,CC(C)C(N1CC(C)OC(C)C1)C(=O)NCCc1ccccn1
622-avr-enamine,Cc1nn(CC(O)COCc2cccs2)c(=O)c(C#N)c1C
623-avr-enamine,COCCn1nc(ccc1=O)C(=O)NC1CC(C)(C)NC(C)(C)C1
624-avr-enamine,CC(NCC1CCN(CC1)C(=O)C)C(C)n1cccn1
625-avr-enamine,COCCn1c(SCc2nccc(N)n2)nc2cc(Cl)ccc12
626-avr-enamine,CC(NC(=O)Nc1cccnc1N1CCCCC1)C(=O)NC(C)(C)C
627-avr-enamine,CN(C)C(=O)CC1CCN(CC1)C(=O)NCCc1ccncc1C
628-avr-enamine,Cc1csc(NC(=O)NC(CCO)C2CC2)n1
629-avr-enamine,CC(Cc1c(C)nn(C)c1C)NC(=O)CCC1CCCC1
630-avr-enamine,O=S(=O)(CC1CCOCC1)NCCc1ccccn1
631-avr-enamine,Cc1cccc(NC(=O)NCC(O)C2CCCCC2)n1
632-avr-enamine,CC(NC(=O)Nc1ccncc1)C1(CCCC1)N1CCOCC1
633-avr-enamine,Cl.CC(C)(C(=O)O)c1ccc(N)nc1
634-avr-enamine,Cc1ccnc(NC2CC3CCC2O3)n1
635-avr-enamine,OC(=O)Cn1c(=O)ccn(Cc2ccccc2)c1=O
636-avr-enamine,CCC(=O)Nc1ccc(nc1)N1CCOCC1
637-avr-enamine,CC(C)NC(=O)CCNCCn1cc(C)cn1
638-avr-enamine,Cc1cnn(CCNCCC(=O)N2CCCCC2)c1
639-avr-enamine,Cc1cc(NC(=O)NCC2CCS(=O)(=O)C2)no1
640-avr-enamine,CC(C)CCC(=O)Nc1ccc(cn1)N1CCOCC1
641-avr-enamine,O=C(NC1CCCCNC1=O)Nc1cccnc1
642-avr-enamine,CC(C)(C)C(=O)N1CCC(CC1)C(=O)NCCc1ccccn1
643-avr-enamine,CCN1CCN(CC1)C(C)CNC(=O)Nc1cc(C)on1
644-avr-enamine,CC1CCCCN1CCNC(=O)Nc1cc(C)on1
645-avr-enamine,CC(=O)N1CCCN(CC1)C(=O)NCCc1cnn(C)c1
646-avr-enamine,Cc1cc(NC(=O)NCC2CC2)n(C)n1
647-avr-enamine,CC(CNC(=O)N1CCOCC1C)c1c(C)noc1C
648-avr-enamine,CCCSc1nnc(C2CC2)n1CC(=O)N
649-avr-enamine,CN1CCN(CC1)C(=O)Nc1cnn(CC(=O)N)c1
650-avr-enamine,COc1ccc(OC)c(c1)C(O)Cn1c(CO)nc2ccccc12
651-avr-enamine,CCc1nc(CCNC(=O)C2CCCCC2)sc1C
652-avr-enamine,COCCn1nc(ccc1=O)C(=O)NCCN1CC(C)OC(C)C1
653-avr-enamine,COCCOc1ccc(NC(=O)N2CCOC(C)C2)cn1
654-avr-enamine,Cc1cc2ncn(CC(O)Cn3ccc(n3)C(F)(F)F)c2cc1C
655-avr-enamine,COCCn1cc(ccc1=O)C(=O)N1CCN(CC(C)(C)O)CC1
656-avr-enamine,CN1CCC(CC1=O)C(=O)NCCn1ccnc1
657-avr-enamine,Cc1cc(CC(=O)NCC2CCC(C)(C)CC2)n[nH]1
658-avr-enamine,O=C(Cn1cnc(cc1=O)C1CCC1)NC1CC1
659-avr-enamine,CC(Cn1cccn1)NC(=O)C1CCN(C)C(=O)C1
660-avr-enamine,OC(COc1ccccc1)Cn1cnc(cc1=O)C1CCC1
