ZINC000000057363; 0.606; CC(C)[C@H]1N(C)C2=C3C(C[C@H](CO)NC1=O)=CNC3=CC=C2
ZINC000002517049; 0.606; CC(C)[C@@H]1N(C)C2=C3C(C[C@@H](CO)NC1=O)=CNC3=CC=C2
ZINC000219395219; 0.293; CCCC1=CC=C(CN2CCNC(=O)[C@H]2C(C)C)O1
ZINC000219395148; 0.293; CCCC1=CC=C(CN2CCNC(=O)[C@@H]2C(C)C)O1
ZINC000585126865; 0.286; CCCCCOCC(=O)N1[C@@H](CO)CC2=CC=CC=C12
ZINC000585126864; 0.286; CCCCCOCC(=O)N1[C@H](CO)CC2=CC=CC=C12
ZINC000823464458; 0.284; CC[C@@H](C)[C@H]1N(C)C(=O)[C@H](CC2=CNC3=CC=CC=C23)NC1=O
ZINC000055325745; 0.282; CC(C)[C@H]1N(CC(O)=O)CCC2=C1NC1=CC=CC=C21
ZINC000055325747; 0.282; CC(C)[C@@H]1N(CC(O)=O)CCC2=C1NC1=CC=CC=C21
ZINC000089801954; 0.282; CC(C)[C@@H]1N(CCNC1=O)C(=O)C1=C2C=CNC2=CC=C1
ZINC000089801952; 0.282; CC(C)[C@H]1N(CCNC1=O)C(=O)C1=C2C=CNC2=CC=C1
ZINC000004041812; 0.281; CCCCCCN1CC(=O)N2CC3=C(C[C@H]2C1=O)C1=CC=CC=C1N3
ZINC000823441454; 0.279; CC[C@H](C)[C@@H]1N(C)C(=O)[C@H](COCC2=CC=CC=C2)NC1=O
ZINC000004064045; 0.278; CCCCCN1CC(=O)N2[C@@H](C)C3=C(C[C@H]2C1=O)C1=CC=CC=C1N3
ZINC000004064043; 0.278; CCCCCN1CC(=O)N2[C@H](C)C3=C(C[C@H]2C1=O)C1=CC=CC=C1N3
ZINC000093055250; 0.276; CCCOC1=CC=CC(CN2CCNC(=O)[C@@H]2C(C)C)=C1
ZINC000093055251; 0.276; CCCOC1=CC=CC(CN2CCNC(=O)[C@H]2C(C)C)=C1
ZINC000066499856; 0.274; CC(C)[C@H]1N(CC2=CC=CC3=CC=CN=C23)CCNC1=O
ZINC000066499859; 0.274; CC(C)[C@@H]1N(CC2=CC=CC3=CC=CN=C23)CCNC1=O
ZINC000067833791; 0.273; CC(C)[C@@H]1N(CCNC1=O)C(=O)C1=CC(=O)C2=CC=CC=C2N1
ZINC000067833790; 0.273; CC(C)[C@H]1N(CCNC1=O)C(=O)C1=CC(=O)C2=CC=CC=C2N1
ZINC000028654882; 0.273; C[C@@H](O)[C@@H]1NC(=O)[C@@H]2CC3=C(CN2C1=O)NC1=CC=CC=C31
ZINC000224594953; 0.272; CC[C@H](C)[C@@H]1N(C)C(=O)[C@@H](NC1=O)C1=CC=CC=C1
ZINC000224594857; 0.272; CC[C@H](C)[C@H]1N(C)C(=O)[C@@H](NC1=O)C1=CC=CC=C1
