ZINC000013358870; 0.355; CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)N2C(=O)C3=CC=CC=C3N=C12
ZINC000104004052; 0.341; CC(C)C[C@@H]1NC2=C3C=CC=CC3=NC(=S)N2C1=O
ZINC000104004048; 0.341; CC(C)C[C@H]1NC2=C3C=CC=CC3=NC(=S)N2C1=O
ZINC000070040337; 0.330; CC(C)C[C@H]1NC(=O)N(CCN2C=NC3=CC=CC=C3C2=O)C1=O
ZINC000000119066; 0.311; CSC1=NC2=CC=CC=C2C(=O)N1[C@@H]1CCOC(C)(C)C1
ZINC000000119060; 0.311; CSC1=NC2=CC=CC=C2C(=O)N1[C@H]1CCOC(C)(C)C1
ZINC000100066543; 0.303; CC(C)\\C=C1\\NC(=O)[C@H](C(C)C)N2C(=O)C3=CC=CC=C3N=C12
ZINC000100066540; 0.303; CC(C)\\C=C1\\NC(=O)[C@@H](C(C)C)N2C(=O)C3=CC=CC=C3N=C12
ZINC000031163284; 0.303; CC(C)\\C=C1/NC(=O)[C@@H](C(C)C)N2C(=O)C3=CC=CC=C3N=C12
ZINC000031163289; 0.303; CC(C)\\C=C1/NC(=O)[C@H](C(C)C)N2C(=O)C3=CC=CC=C3N=C12
ZINC000000527731; 0.302; CSC1=NC2=CC=CC=C2C(=O)N1OCC(C)C
ZINC000219505457; 0.299; CC(C)C[C@@H]1NC(=O)[C@H]2CC3=CC=CC=C3CN2C1=O
ZINC000004038568; 0.293; ClC1(Cl)CCN2C1=NC1=CC=CC=C1C2=O
ZINC000012382571; 0.290; CC(C)N1C(=O)[C@H](CC2=NC3=CC=CC=C3C(=O)N2C)C2=CC=CC=C12
ZINC000095404877; 0.290; CC(C)N1C(=O)[C@@H](CC2=NC3=CC=CC=C3C(=O)N2C)C2=CC=CC=C12
ZINC000177107882; 0.290; CC(C)C[C@@H]1CCCCN1CCN1C=NC2=CC=CC=C2C1=O
ZINC000177107898; 0.290; CC(C)C[C@H]1CCCCN1CCN1C=NC2=CC=CC=C2C1=O
ZINC000014732277; 0.290; CC(C)C[C@@H]1NC(=O)[C@@H]2C[C@@H](CN2C1=O)NCC1=CC=CC=C1
ZINC000009647606; 0.286; CC(C)C[C@@H]1NC(=O)N(CC2=NC3=CC=CC=C3N=C2C)C1=O
ZINC000019523246; 0.286; CCC1=NC2=CC=CC=C2C(=O)N1CC1(O)CCNCC1
ZINC000012792190; 0.286; CC(C)C[C@H]1NC(=O)N(CC2=NC3=CC=CC=C3N=C2C)C1=O
ZINC000000351474; 0.284; CC(C)CN1C(=O)C2=CC=CC=C2N=C1C1=CC=CO1
ZINC000004866165; 0.283; CCN1C(=O)[C@H](CC2=NC3=CC=CC=C3C(=O)N2CC)C2=CC=CC=C12
ZINC000101385413; 0.283; CCN1C(=O)[C@@H](CC2=NC3=CC=CC=C3C(=O)N2CC)C2=CC=CC=C12
ZINC000100576260; 0.283; CCN1C(=O)[C@H](CC2=NC3=CC=CC=C3C(=O)N2C)C2=CC=CC=C12
ZINC000000447340; 0.283; CCN1C(=O)[C@@H](CC2=NC3=CC=CC=C3C(=O)N2C)C2=CC=CC=C12
ZINC000004091867; 0.283; CC1=CC=C(SC[C@@H]2CNC3=NC4=CC=CC=C4C(=O)N23)C=C1
ZINC000004091869; 0.283; CC1=CC=C(SC[C@H]2CNC3=NC4=CC=CC=C4C(=O)N23)C=C1
ZINC000014531520; 0.283; CC(C)C[C@@H]1NC(=O)[C@H]2CN(CC3=CC=CC=C3)CCN2C1=O
ZINC000014749715; 0.283; CC(C)C[C@H]1NC(=O)[C@H]2CN(CC3=CC=CC=C3)CCN2C1=O
ZINC000002238657; 0.282; CSC1=NC2=CC=CC=C2C(=O)N1OC(C)C
ZINC000012971848; 0.282; CC(C)SC1=NC2=CC=CC=C2C(=O)N1C1CC1
ZINC000014754919; 0.281; CC(C)C[C@@H]1NC(=O)[C@@H]2C[C@@H](CN2C1=O)NC(=O)C1=CC=CC=C1
ZINC000014531172; 0.281; CC(C)C[C@H]1NC(=O)[C@H]2CN(CC3=CC=CC=N3)CCN2C1=O
ZINC000012897771; 0.280; CC(C)N1C(=O)[C@@H](CC2=NC3=CC=CC=C3C(=O)N2)C2=CC=CC=C12
ZINC000008765320; 0.280; CC(C)N1C(=O)[C@H](CC2=NC3=CC=CC=C3C(=O)N2)C2=CC=CC=C12
ZINC000225454551; 0.278; CC(C)C[C@H]1N(C)C(=O)N(C2=NC3=CC=CC=C3S2)C1=O
ZINC000225454528; 0.278; CC(C)C[C@@H]1N(C)C(=O)N(C2=NC3=CC=CC=C3S2)C1=O
ZINC000003285829; 0.278; CC(C)CN1C(SCC#N)=NC2=CC=CC=C2C1=O
ZINC000000103089; 0.277; CCCN1C(=O)[C@@H](CC2=NC3=CC=CC=C3C(=O)N2C)C2=CC=CC=C12
ZINC000100576263; 0.277; CCCN1C(=O)[C@H](CC2=NC3=CC=CC=C3C(=O)N2C)C2=CC=CC=C12
ZINC000067258722; 0.276; CCSC1=NC2=CC=CC=C2C(=O)N1CC(C)C
ZINC000004857643; 0.275; CN1C(=O)[C@@H](CC2=NC3=CC=CC=C3C(=O)N2C)C2=CC=CC=C12
ZINC000058155276; 0.275; CSC1=NC2=CC=CC=C2C(=O)N1CCCOC(C)C
ZINC000048799002; 0.275; OC(=O)CCCC1=NC2=CC=CC=C2C(=O)N1C1CC1
ZINC000101380290; 0.275; CN1C(=O)[C@H](CC2=NC3=CC=CC=C3C(=O)N2C)C2=CC=CC=C12
ZINC000096418542; 0.274; CC1(C)CCN1C(=O)CCC1=NC2=CC=CC=C2C(=O)N1C1CC1
ZINC000071285503; 0.273; C[C@H](N1N=NC2=CC=CC=C2C1=O)C(=O)N[C@@H]1CCOC(C)(C)C1
ZINC000004081721; 0.272; CC(C)C[C@@H]1NC(=O)N(C2CCN(CC3=CC=CC=C3)CC2)C1=O
ZINC000002120498; 0.272; CC(C)C[C@H]1NC(=O)N(C2CCN(CC3=CC=CC=C3)CC2)C1=O
ZINC000001592496; 0.271; O=C1O[C@@]2(C[C@@H]1N1C=NC3=CC=CC=C3C1=O)C(=O)NC1=CC=CC=C21
ZINC000001592498; 0.271; O=C1O[C@]2(C[C@H]1N1C=NC3=CC=CC=C3C1=O)C(=O)NC1=CC=CC=C21
ZINC000005664239; 0.271; O=C1O[C@]2(C[C@@H]1N1C=NC3=CC=CC=C3C1=O)C(=O)NC1=CC=CC=C21
ZINC000084541561; 0.271; O=C1N(C2CC2)C(CC2=CC=CC=C2)=NC2=CC=CC=C12
ZINC000000292420; 0.271; CSC1=NC2=CC=CC=C2C(=O)N1C1CCCC1
ZINC000000529662; 0.270; CC(C)CON1C(SCC(C)C)=NC2=CC=CC=C2C1=O
ZINC000000485582; 0.270; CC(C)CC1=NC2=CC=CC=C2C(=O)N1C1=CC=C(O)C=C1
ZINC000002800233; 0.270; O=C1N(C2CC2)C(SCC#N)=NC2=CC=CC=C12
ZINC000170601062; 0.269; CC(C)CN1CCN([C@@H](C)C1=O)C1=CC=NC2=CC=CC=C12
ZINC000111280150; 0.269; CC(C)CC1=NN(C(C)=C1)C1=NC2=CC=CC=C2C(=O)N1O
ZINC000001277750; 0.269; CC(C)CC1=CC(C)=NN1C1=NC2=CC=CC=C2C(=O)N1O
ZINC000001371521; 0.269; CC(C)OC(=O)CN1C(=O)C2=CC=CC=C2N=C1C1CC1
ZINC000101373729; 0.269; CCN1C(C[C@@H]2C(=O)NC3=CC=CC=C23)=NC2=CC=CC=C2C1=O
ZINC000170601061; 0.269; CC(C)CN1CCN([C@H](C)C1=O)C1=CC=NC2=CC=CC=C12
ZINC000004851652; 0.269; CCN1C(C[C@H]2C(=O)NC3=CC=CC=C23)=NC2=CC=CC=C2C1=O
ZINC000011129782; 0.269; O=C1N(C2CC2)C(S[C@H]2CCCCNC2=O)=NC2=CC=CC=C12
ZINC000011129780; 0.269; O=C1N(C2CC2)C(S[C@@H]2CCCCNC2=O)=NC2=CC=CC=C12
ZINC000049567177; 0.267; COC[C@@H](C)N1C(SC)=NC2=CC=CC=C2C1=O
ZINC000049567174; 0.267; COC[C@H](C)N1C(SC)=NC2=CC=CC=C2C1=O
ZINC000004295401; 0.267; CCCON1C(OCC(C)C)=NC2=CC=CC=C2C1=O
ZINC000020533541; 0.267; CC1=NC2=CC=CC=C2C(=O)N1CCCN1CCOCC1
ZINC000032103622; 0.267; CC(C)CNC(=O)C1=NC2=CC=CC=C2C(=O)N1C
ZINC000004219072; 0.267; OC(=O)CCC1=NC2=CC=CC=C2C(=O)N1C1CC1
ZINC000001588277; 0.267; COCCCN1C=NN2C(=O)C3=CC=CC=C3N=C2C1=O
ZINC000005016418; 0.266; CC(C)CN1C(SCCCC#N)=NC2=CC=CC=C2C1=O
ZINC000095987445; 0.266; C[C@@H](C1CCC1)N(C)CC1=NC2=CC=CC=C2C(=O)N1C
ZINC000095987446; 0.266; C[C@H](C1CCC1)N(C)CC1=NC2=CC=CC=C2C(=O)N1C
ZINC000072327375; 0.266; CC(C)C(=O)N1[C@H]2CC[C@@H]1CC1=NC3=CC=CC=C3C(=O)N1C2
ZINC000007860109; 0.266; CC(C)NC(=O)CSC1=NC2=CC=CC=C2C(=O)N1C1CC1
ZINC000072327374; 0.266; CC(C)C(=O)N1[C@@H]2CC[C@H]1CC1=NC3=CC=CC=C3C(=O)N1C2
ZINC000015319818; 0.266; CC(C)C[C@@H]1N[C@@]2([C@H]3[C@@H]1C(=O)N(C)C3=O)C(=O)N(C)C1=CC=CC=C21
ZINC000004855019; 0.266; CCN1C(C[C@H]2C(=O)N(C)C3=CC=CC=C23)=NC2=CC=CC=C2C1=O
ZINC000008577911; 0.266; FC1=CC=C(SC[C@@H]2CNC3=NC4=CC=CC=C4C(=O)N23)C=C1
ZINC000248191561; 0.266; CC(C)C[C@@H]1N[C@@]2([C@@H]3[C@H]1C(=O)N(C)C3=O)C(=O)N(C)C1=CC=CC=C21
ZINC000008578198; 0.266; FC1=CC=C(SC[C@H]2CNC3=NC4=CC=CC=C4C(=O)N23)C=C1
ZINC000101375211; 0.266; CCN1C(C[C@@H]2C(=O)N(C)C3=CC=CC=C23)=NC2=CC=CC=C2C1=O
ZINC000020445539; 0.265; CCOC(=O)CN1C(=O)C2=CC=CC=C2N=C1[C@@H](C)N1CCOCC1
ZINC000888095601; 0.265; CC[C@@H]1N(CCNC1=O)C1=NC2=CC=CC=C2C(=O)N1CCO
ZINC000014733266; 0.265; CC(C)C[C@H]1NC(=O)[C@@H]2C[C@@H](CN2C1=O)NCC1=CC=CS1
ZINC000014536622; 0.265; CC(C)C[C@@H]1NC(=O)[C@H]2CN(CCN2C1=O)C(=O)OC1=CC=CC=C1
ZINC000888095600; 0.265; CC[C@H]1N(CCNC1=O)C1=NC2=CC=CC=C2C(=O)N1CCO
ZINC000014537856; 0.265; COC1=CC=CC=C1CN1CCN2[C@H](C1)C(=O)N[C@@H](CC(C)C)C2=O
ZINC000101378636; 0.265; CCN1C(=O)[C@@H](CC2=NC3=CC=CC=C3C(=O)N2C)C2=CC(C)=CC=C12
ZINC000004857202; 0.265; CCN1C(=O)[C@H](CC2=NC3=CC=CC=C3C(=O)N2C)C2=CC(C)=CC=C12
ZINC000006754946; 0.265; CCN1C(C[C@@H]2C(=O)NC3=CC=C(C)C=C23)=NC2=CC=CC=C2C1=O
ZINC000101412891; 0.265; CCN1C(C[C@H]2C(=O)NC3=CC=C(C)C=C23)=NC2=CC=CC=C2C1=O
ZINC000004899875; 0.264; CC(C)C[C@@H]1NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC1=O
ZINC000013416337; 0.264; CC(C)C[C@@H]1NC(=O)[C@@H](CC2=CNC3=CC=CC=C23)NC1=O
ZINC000013416340; 0.264; CC(C)C[C@H]1NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC1=O
ZINC000007860902; 0.264; C[C@H](SC1=NC2=CC=CC=C2C(=O)N1C1CC1)C#N
ZINC000170613858; 0.264; CC(C)C[C@H]1NC(=O)N(C1=O)C1=CC=CN=C1Cl
ZINC000170613859; 0.264; CC(C)C[C@@H]1NC(=O)N(C1=O)C1=CC=CN=C1Cl
ZINC000069701192; 0.264; CC(C)C[C@@H]1NC2=CC=CC=C2C2=NC(=O)C(C)=NN12
ZINC000069701194; 0.264; CC(C)C[C@H]1NC2=CC=CC=C2C2=NC(=O)C(C)=NN12
ZINC000007860903; 0.264; C[C@@H](SC1=NC2=CC=CC=C2C(=O)N1C1CC1)C#N
ZINC000002179076; 0.264; O=C1N(C2CCCC2)C(SCC#C)=NC2=CC=CC=C12
ZINC000001877251; 0.264; O=C1N(C2CCCC2)C(SCC#N)=NC2=CC=CC=C12
ZINC000057957834; 0.264; CS(=O)(=O)CCSC1=NC2=CC=CC=C2C(=O)N1C1CC1
ZINC000036366609; 0.264; O=C1N(C=NC2=CC=CC=C12)[C@@H]1CCC2=CC=CC=C2NC1=O
ZINC000036366607; 0.264; O=C1N(C=NC2=CC=CC=C12)[C@H]1CCC2=CC=CC=C2NC1=O
ZINC000004029486; 0.264; CC(C)C[C@@H]1NC(=O)\\C(NC1=O)=C/C1=CC=CC2=CC=CC=C12
ZINC000039130940; 0.263; CCOC(=O)[C@@H](C)SC1=NC2=CC=CC=C2C(=O)N1C1CC1
ZINC000009503124; 0.263; CC(C)C[C@@H]1NC(=O)N(CC2=COC(=N2)C2=CC=CC=C2)C1=O
ZINC000009503118; 0.263; CC(C)C[C@H]1NC(=O)N(CC2=COC(=N2)C2=CC=CC=C2)C1=O
ZINC000039130941; 0.263; CCOC(=O)[C@H](C)SC1=NC2=CC=CC=C2C(=O)N1C1CC1
ZINC000014755077; 0.263; CC(C)C[C@H]1NC(=O)[C@H]2CN(CC3=CC=NC=C3)CCN2C1=O
ZINC000009359964; 0.263; CC(C)CN=NC1=NC2=CC=CC=C2C(=O)N1OCC#C
ZINC000096822487; 0.263; CC(C)N1C(=O)[C@H](CC2=NC3=CC=CC=C3C(=O)N2)C2=CC(C)=CC=C12
ZINC000016652281; 0.263; CC(C)N1C(=O)[C@@H](CC2=NC3=CC=CC=C3C(=O)N2)C2=CC(C)=CC=C12
ZINC000000517605; 0.262; BrC1(Br)CCN2C1=NC1=CC=CC=C1C2=O
ZINC000004891137; 0.261; CCC(=O)NN1C(CC(C)C)=NC2=CC=CC=C2C1=O
ZINC000333902866; 0.261; CC(C)C[C@@H]1NC(=O)N([C@@H]2CCCO[C@H]2C=C)C1=O
ZINC000071283434; 0.261; CC(C)OCCCNC1=NC2=CC=CC=C2C(=O)N1C
ZINC000058165740; 0.261; COCCCN1C(SC(C)C)=NC2=CC=CC=C2C1=O
ZINC000026120382; 0.261; OCCCSC1=NC2=CC=CC=C2C(=O)N1C1CCCC1
ZINC000001329064; 0.260; CCN(CC)C(=O)CSC1=NC2=CC=CC=C2C(=O)N1CC(C)C
