ZINC000056840529; 0.411; FC1=CC=C2[C@@H](CCC2=C1)NC(=O)NCCC1=NC2=CC=CC=C2N1
ZINC000078500216; 0.374; CN(CCCC1=NC2=CC=CC=C2N1)C(=O)\\C=C\\C1=CN=CC(F)=C1
ZINC000241081868; 0.366; CN(CCCS(=O)(=O)N(C)C)CCC1=NC2=CC(F)=CC=C2N1
ZINC000047436685; 0.362; CN(CC1=NC2=CC=CC=C2N1)C(=O)C1(CC1)C1=CC=C(F)C=C1
ZINC000032960676; 0.359; COCC(=O)NC1=CC=C(CCC2=NC3=CC=CC=C3N2)C=C1
ZINC000012129621; 0.359; COCC(=O)NCCC1=NC2=CC(F)=CC=C2N1
ZINC000095439377; 0.357; C[C@H](C1CCOCC1)C(=O)N(C)CCCC1=NC2=CC=CC=C2N1
ZINC000095439376; 0.357; C[C@@H](C1CCOCC1)C(=O)N(C)CCCC1=NC2=CC=CC=C2N1
ZINC000058331018; 0.357; CN(CCCC1=NC2=CC=CC=C2N1)C(=O)C[C@@H]1CCS(=O)(=O)C1
ZINC000058331019; 0.357; CN(CCCC1=NC2=CC=CC=C2N1)C(=O)C[C@H]1CCS(=O)(=O)C1
ZINC000067818555; 0.355; COC[C@H](C)NCCCC1=NC2=CC(F)=CC=C2N1
ZINC000067818556; 0.355; COC[C@@H](C)NCCCC1=NC2=CC(F)=CC=C2N1
ZINC000004095083; 0.355; FC1=CC(=CC=C1)C(=O)OCCCC1=NC2=CC=CC=C2N1
ZINC000058741868; 0.354; FC1=CC=C2CCN(C(=O)CCC3=NC4=CC=CC=C4N3)C2=C1
ZINC000095435222; 0.354; CN(CCCC1=NC2=CC=CC=C2N1)C(=O)C1=NC=NC(C)=C1
ZINC000244811621; 0.352; CN(CCCCCF)CCC1=NC2=CC=CC=C2N1
ZINC000245497905; 0.351; CN(CCCC1=NC2=CC=CC=C2N1)C(=O)[C@@H]1[C@H]2CCCC[C@@H]12
ZINC000091656187; 0.347; CN(CCC1=NC2=CC=CC=C2N1)C(=O)[C@H]1COC2=CC=CC=C2C1
ZINC000091656188; 0.347; CN(CCC1=NC2=CC=CC=C2N1)C(=O)[C@@H]1COC2=CC=CC=C2C1
ZINC000095439375; 0.347; CN(CCCC1=NC2=CC=CC=C2N1)C(=O)C1=C(C)OCCC1
ZINC000058393211; 0.347; CN(CCCC1=NC2=CC=CC=C2N1)C(=O)C1=CC(=NN1)C1CC1
ZINC000027344427; 0.344; CN(CC1=NC2=CC=CC=C2N1)C(=O)NCCC1=CC=C(F)C=C1
ZINC000020204957; 0.344; CN(CCC1=NC2=CC(F)=CC=C2N1)C[C@H]1CC11CCC1
ZINC000020204954; 0.344; CN(CCC1=NC2=CC(F)=CC=C2N1)C[C@@H]1CC11CCC1
ZINC000080939112; 0.343; COCC1=CC=CC=C1C(=O)NCCC1=NC2=CC(F)=CC=C2N1
ZINC000097101271; 0.343; COC[C@@H]1CCCN(C1)C(=O)NCCCC1=NC2=CC=CC=C2N1
ZINC000097101272; 0.343; COC[C@H]1CCCN(C1)C(=O)NCCCC1=NC2=CC=CC=C2N1
ZINC000095375346; 0.343; CC(C)[C@@H]1CN(C[C@H]1N(C)C)C(=O)CCC1=NC2=CC(F)=CC=C2N1
ZINC000044874111; 0.340; CN(CC1=CC=C(F)C=C1)C(=O)CCC1=NC2=CC=CC=C2N1
ZINC000426510030; 0.340; COCC1(CCCC1)NC(=O)CC1=NC2=CC=CC=C2N1
ZINC000068272055; 0.340; CN(CCCC1=NC2=CC=CC=C2N1)C(=O)[C@H]1CCC=CC1
ZINC000064445317; 0.340; CN(CCCC1=NC2=CC=CC=C2N1)C(=O)[C@@H]1CCC=CC1
ZINC000244723543; 0.340; COC[C@@H]1CCN(C1)C(=O)CCC1=NC2=CC=CC=C2N1
ZINC000244723544; 0.340; COC[C@H]1CCN(C1)C(=O)CCC1=NC2=CC=CC=C2N1
ZINC000004384958; 0.337; FC1=CC=C(C=C1)C(=O)NCCCC1=NC2=CC=CC=C2N1
ZINC000022371770; 0.337; CC1=CC=C(F)C=C1C(=O)NCCC1=NC2=CC=CC=C2N1
ZINC000124537411; 0.337; CN(CCCC1=NC2=CC=CC=C2N1)C(=O)CSC(C)(C)C
ZINC000041509011; 0.337; FC1=CC=C(C=C1)C1(CC1)C(=O)NCCC1=NC2=CC=CC=C2N1
ZINC000004625313; 0.337; FC1=CC=C(OCC(=O)NCCC2=NC3=CC=CC=C3N2)C(F)=C1
ZINC000096420707; 0.337; CN(CCCC1=NC2=CC=CC=C2N1)C(=O)C1=CC=NC=C1F
ZINC000096444434; 0.337; COCC1=CC=CC=C1C(=O)NCC1=NC2=CC(F)=CC=C2N1
ZINC000299767621; 0.337; CN(CC(=O)NCCCC1=NC2=CC(F)=CC=C2N1)C1CCCC1
ZINC000067880276; 0.337; CN(CCC1=NC2=CC(F)=CC=C2N1)C(=O)COC1=CC=CN=C1
ZINC000071575737; 0.333; C[C@@H](N1C=CC=C1)C(=O)N(C)CCC1=NC2=CC(F)=CC=C2N1
ZINC000426535725; 0.333; COCCCNC(=O)N(C)CC1=NC2=CC(F)=CC=C2N1
ZINC000097756505; 0.333; COCC1(CCC1)C(=O)NCCC1=NC2=CC=CC=C2N1
ZINC000053517344; 0.333; CN(CC1=NC2=CC=CC=C2N1)CC1=CC=CC(F)=C1
ZINC000134717921; 0.333; COC(=O)C1(CC1)C(=O)NCCC1=NC2=CC(F)=CC=C2N1
ZINC000071575735; 0.333; C[C@H](N1C=CC=C1)C(=O)N(C)CCC1=NC2=CC(F)=CC=C2N1
ZINC000244882562; 0.333; CN(CCC(=O)NC1=NC=CS1)CCC1=NC2=CC=CC=C2N1
ZINC000030660313; 0.333; CN(CC1=NC2=CC=CC=C2N1)C(=O)C1=CC2=CC(F)=CC=C2N1
ZINC000534642877; 0.333; CN(C1CCOCC1)C(=O)NCCCC1=NC2=CC(F)=CC=C2N1
ZINC000080925238; 0.333; FC1=CC=C2NC(CCNC(=O)[C@H]3COC4=CC=CC=C4C3)=NC2=C1
ZINC000080925231; 0.333; FC1=CC=C2NC(CCNC(=O)[C@@H]3COC4=CC=CC=C4C3)=NC2=C1
ZINC000240971689; 0.333; CN(CCCN1C=CN=C1C)CCC1=NC2=CC(F)=CC=C2N1
ZINC000299764969; 0.330; CN(CCC1=NC2=CC(F)=CC=C2N1)C(=O)C[C@H]1CCNC1
ZINC000299764970; 0.330; CN(CCC1=NC2=CC(F)=CC=C2N1)C(=O)C[C@@H]1CCNC1
ZINC000670443409; 0.330; COCC1=NOC(CN(C)CCC2=NC3=CC(F)=CC=C3N2)=N1
ZINC000299779249; 0.330; CN(CCC1=NC2=CC(F)=CC=C2N1)C(=O)CSCC1CC1
ZINC000827900336; 0.330; CC(C)[C@@H]1C=CCN1C(=O)NCCCC1=NC2=CC=CC=C2N1
ZINC000827900337; 0.330; CC(C)[C@H]1C=CCN1C(=O)NCCCC1=NC2=CC=CC=C2N1
ZINC000004625671; 0.330; FC1=CC=C(OCC(=O)NCC2=NC3=CC=CC=C3N2)C(F)=C1
ZINC000670470449; 0.330; CN(CCC1=NC2=CC=CC=C2N1)CC(=O)NC1CCCCC1
ZINC000185390949; 0.330; CN(CCCC1=NC2=CC=CC=C2N1)C(=O)C1=NN=C(C)S1
ZINC000032827546; 0.330; FC1=CC=C(CNC(=O)CCCC2=NC3=CC=CC=C3N2)C=C1
ZINC000044293040; 0.330; FC1=CC=C(C=C1)C1(CC1)C(=O)NCC1=NC2=CC=CC=C2N1
ZINC000023151848; 0.330; CN(CC1=NC2=CC=CC=C2N1)C(=O)NC1=CC=C(F)C=C1
ZINC000000352164; 0.330; FC1=CC=C(NC(=O)CCC2=NC3=CC=CC=C3N2)C=C1
ZINC000534590860; 0.327; CCN(CCC1=NC2=CC(F)=CC=C2N1)C(=O)NCC[C@@H](C)N(C)C
ZINC000534590861; 0.327; CCN(CCC1=NC2=CC(F)=CC=C2N1)C(=O)NCC[C@H](C)N(C)C
ZINC000080939984; 0.327; COCC1=CC=CC(=C1)C(=O)NCCC1=NC2=CC(F)=CC=C2N1
ZINC000096112039; 0.327; COCC(=O)N1C[C@@H](F)[C@H](C1)OCC1=NC2=CC(F)=CC=C2N1
ZINC000134709154; 0.327; COC(=O)C1(CC1)C(=O)NCC1=NC2=CC(F)=CC=C2N1
ZINC000097938029; 0.327; COCCC1CCN(CC1)C(=O)CCC1=NC2=CC=CC=C2N1
