ZINC000000117897; 0.530; CCOC(=O)C1=CN(CC)C2=CC(N3CCCCC3)=C(F)C=C2C1=O
ZINC000000117915; 0.530; CCOC(=O)C1=CN(CC)C2=CC(N3CCCC3)=C(F)C=C2C1=O
ZINC000000052150; 0.512; CCOC(=O)C1=CN(CC)C2=CC(N3CCOCC3)=C(F)C=C2C1=O
ZINC000022511146; 0.488; CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCC(C)CC1
ZINC000097375223; 0.483; CCN1C=C(C(=O)NC[C@@H]2CCN(C)C2)C(=O)C2=CC(Cl)=CC=C12
ZINC000097375226; 0.483; CCN1C=C(C(=O)NC[C@H]2CCN(C)C2)C(=O)C2=CC(Cl)=CC=C12
ZINC000097113414; 0.483; CCN1C=C(C(=O)NCC(=O)NC2CC2)C(=O)C2=CC(Cl)=CC=C12
ZINC000039276015; 0.482; CCOC(=O)C1=CN(CC)C2=CC(Cl)=C(F)C=C2C1=O
ZINC000181833660; 0.471; CCOCCCNC(=O)C1=CN(CC)C2=CC=C(Cl)C=C2C1=O
ZINC000186720581; 0.470; CCN1C=C(C(=O)NC2CC2)C(=O)C2=CC(Cl)=CC=C12
ZINC000181862487; 0.469; CCNC(=O)C1=CN(CC)C2=CC=C(Cl)C=C2C1=O
ZINC000144238797; 0.469; CCOC(=O)C1CCN(CC1)C1=CC=C(Cl)C=C1N
ZINC000022234860; 0.465; CCN1C=C(C(=O)NCC2=CC=NC=C2)C(=O)C2=CC(Cl)=CC=C12
ZINC000035175009; 0.464; CCOC(=O)C1CCN(CC1)C(=O)C1=CC(Cl)=CC=C1F
ZINC000181833775; 0.463; CCCNC(=O)C1=CN(CC)C2=CC=C(Cl)C=C2C1=O
ZINC000000001894; 0.460; CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1
ZINC000225792296; 0.459; CCOC(=O)C1CCN(CC1)C(=O)CC1=CC=C(Cl)C=C1F
ZINC000022234827; 0.459; CCN1C=C(C(=O)NC2CCCC2)C(=O)C2=CC(Cl)=CC=C12
ZINC000016677382; 0.459; CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCCCC1
ZINC000016672028; 0.459; CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCCC1
