ZINC000005761248; 0.603; CNCCC[C@@](C#N)(C(C)C)C1=CC=C(OC)C(OC)=C1
ZINC000005761473; 0.603; CNCCC[C@](C#N)(C(C)C)C1=CC=C(OC)C(OC)=C1
ZINC000034109761; 0.589; COC1=CC=C(C=C1OC)[C@@](CCC#N)(C#N)C(C)C
ZINC000034109759; 0.589; COC1=CC=C(C=C1OC)[C@](CCC#N)(C#N)C(C)C
ZINC000004948287; 0.481; COC1=CC=C(CCN(C)CC2=CC=C(OC)C(OC)=C2)C=C1OC
ZINC000058170505; 0.462; COC1=CC=C(CCN(C)C[C@@H](CCC#N)C#N)C=C1OC
ZINC000058170506; 0.462; COC1=CC=C(CCN(C)C[C@H](CCC#N)C#N)C=C1OC
ZINC000003218130; 0.448; COC1=CC=C(CN(C)CCC2=CC=C(OC)C(OC)=C2)C=C1
ZINC000223660331; 0.443; COC1=CC=C(CCN(C)CCC2=CNN=C2)C=C1OC
ZINC000019632661; 0.433; COC1=CC=C(CCN(C)CC2=CC=NC=C2)C=C1OC
ZINC000002638968; 0.422; COC1=CC=C(CCN(C)C[C@H](O)C2=CC=CC=C2)C=C1OC
ZINC000002638970; 0.422; COC1=CC=C(CCN(C)C[C@@H](O)C2=CC=CC=C2)C=C1OC
ZINC000023115242; 0.419; COC1=CC=C(CCN(C)CC2=COC=C2)C=C1OC
ZINC000023114755; 0.419; COC1=CC=C(CCN(C)CC2=CSC=C2)C=C1OC
ZINC000001178326; 0.418; COC1=CC=C(CCN(C)CCC(=O)NC2=CC=CC=C2)C=C1OC
ZINC000095399418; 0.415; COC1=CC=C(CCN(C)CCC2=C(C)N=CS2)C=C1OC
ZINC000004988218; 0.413; COC1=CC=C(CCN(C)C\\C(C)=C\\C)C=C1OC
ZINC000019809192; 0.413; COC1=CC=C(CCN(C)CC2=CC=CS2)C=C1OC
ZINC000016513149; 0.413; COC1=CC=C(CCN(C)CC2=CC=CO2)C=C1OC
ZINC000095396748; 0.412; COC1=CC=C(CCN(C)CC2=NC=C(O2)C(C)C)C=C1OC
ZINC000004987708; 0.406; COC1=CC=C(CCN(C)CC2=CC=C(C)O2)C=C1OC
ZINC000004981113; 0.406; COC1=CC=C(CCN(C)CC2=CC=CC=N2)C=C1OC
ZINC000030561232; 0.403; COC1=CC=C(CCN(C)C2=CC=C(C=N2)C#N)C=C1OC
ZINC000215042489; 0.400; COC1=CC=C(CCN(C)CC2=CC=C(N=C2)N(C)C)C=C1OC
ZINC000001706104; 0.400; COC1=CC=C(C=C1OC)C(CCC#N)(CCC#N)C#N
ZINC000019606577; 0.400; COC1=CC=C(CCN(C)CC2=CC=C(C=C2)[N+]([O-])=O)C=C1OC
ZINC000006542759; 0.397; COC1=CC=C(CCN(C)C(=O)C2=CC=C(C=C2)C#N)C=C1OC
ZINC000065591512; 0.397; COC1=CC=C(CN(C)CCC2=CC=NC=C2)C=C1OC(F)F
ZINC000023280251; 0.394; COC(=O)C1=CC=C(CN(C)CCC2=CC=C(OC)C(OC)=C2)C=C1
ZINC000095396203; 0.394; COC1=CC=C(CCCN(C)CC2CCOCC2)C=C1OC
ZINC000299762830; 0.394; COC1=CC=C(CCN(C)CC2=NN=C(C)S2)C=C1OC
ZINC000244673659; 0.394; COC1=CC=C(CCN(C)C[C@H]2COCCO2)C=C1OC
ZINC000244673660; 0.394; COC1=CC=C(CCN(C)C[C@@H]2COCCO2)C=C1OC
ZINC000069462567; 0.391; COC1=CC=C(CCC(=O)N(CCC#N)C(C)C)C=C1OC
ZINC000299784746; 0.388; COC1=CC=C(CCN(C)CC2=C(C)N=CN2)C=C1OC
ZINC000006538510; 0.385; COC1=CC=C(CCN(C)C(=S)NC(C)C)C=C1OC
ZINC000095999375; 0.382; COC1=CC(=CC=C1CN(C)CCC1=CC=NC=C1)C#N
