ZINC000000135836; 0.325; CC1=CC(=O)C(CCC2=CC(=O)C(C)=CC2=O)=CC1=O
ZINC000095722648; 0.318; CC1=CC(=O)C(CCOCCC2=CC(=O)C(C)=CC2=O)=CC1=O
ZINC000004731234; 0.309; CC1=C2OC(=C(O)C(=O)C2=C(O)C=C1O)C1=CC=C(O)C(O)=C1
ZINC000004995654; 0.304; CC1=CC(O)=C2C(=O)C3=C(O)C=CC(O)=C3C(=O)C2=C1O
ZINC000095722610; 0.302; CC1=CC(=O)C(CCCCCC2=CC(=O)C(C)=CC2=O)=CC1=O
ZINC000004411268; 0.302; OC1=CC(O)=C2C(=O)C3=C(O)C=CC(O)=C3C(=O)C2=C1O
ZINC000014983678; 0.298; COC1=CC=C(C=C1)C1=C(O)C2=C(O)C=C(O)C=C2OC1=O
ZINC000001637808; 0.294; CC1=CC(O)=C2C(=O)C(Br)=CC(=O)C2=C1
ZINC000104197162; 0.292; CC1=C(C)C(=O)C2=C(O)C(Cl)=CC(O)=C2C1=O
ZINC000005903501; 0.292; CC1=CC(O)=C2C(=O)C(Cl)=C(Cl)C(=O)C2=C1O
ZINC000005998778; 0.291; COC1=CC(O)=C2C(=O)C3=C(O)C(O)=CC=C3OC2=C1
ZINC000003985095; 0.289; OC1=CC(O)=C2C(=O)C(Cl)=C(Cl)C(=O)C2=C1O
ZINC000004098664; 0.286; CC1=CC(O)=C2C(=O)C3=CC=CC=C3C(=O)C2=C1O
ZINC000012154001; 0.286; COC1=C2OC(=CC(=O)C2=C(O)C=C1O)C1=C(O)C=CC(O)=C1OC
ZINC000031157327; 0.283; COC1=C(O)C2=CC3=C(C(=O)O[C@H](C)C3)C(O)=C2C(O)=C1
ZINC000001730009; 0.283; CC(C)=CCCC1=CC(=O)C2=C(O)C=CC(O)=C2C1=O
ZINC000014761282; 0.283; CC1=C2C(=O)C3=C(O)C=C(O)C=C3OC2=CC(O)=C1O
ZINC000003861633; 0.283; OC1=CC(O)=C2C(=O)C3=CC=CC=C3C(=O)C2=C1O
ZINC000004098705; 0.280; CC1=C(O)C=C2C(=O)C3=CC=CC=C3C(=O)C2=C1O
ZINC000005824259; 0.279; OC1=C(O)C(O)=C(C(C=O)=C1)C1=C(O)C(O)=C(O)C=C1C=O
ZINC000001574902; 0.279; CC1=CC(O)=C(O)C(OC2=CC(C)=CC(O)=C2O)=C1
ZINC000014811680; 0.278; OC1=CC(O)=C2C(O)=C(C(=O)OC2=C1)C1=CC=CC=C1
ZINC000001570586; 0.277; OC1=C2C(=O)C(=CC(=O)C2=CC=C1)C1=CC(=O)C2=CC=CC(O)=C2C1=O
ZINC000003875620; 0.276; COC1=CC(O)=C2C(=O)C(O)=C(OC2=C1)C1=CC=C(O)C(O)=C1
ZINC000005998754; 0.276; COC1=CC(O)=C2C(=O)C(O)=C(OC2=C1)C1=CC=C(O)C=C1
ZINC000014779724; 0.276; COC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C(OC)=C2O1
ZINC000005412537; 0.273; COC1=C(O)C(O)=C2C(=O)C3=C(O)C=C(C)C=C3C(=O)C2=C1O
ZINC000014760819; 0.273; COC1=CC(O)=C2C(=O)C3=C(O)C=C(C)C=C3C(=O)C2=C1O
ZINC000000277993; 0.269; CC1=C2C(=C(C)O1)C(=O)C=C(C=C2O)C1=CC=C(O)C(O)=C1
ZINC000005051978; 0.269; CC(=O)C1=CC(C(C)=O)=C(O)C2=C(O)C=C(C)C=C12
ZINC000001580589; 0.269; COC1=CC(O)=C(C=C1O)C1=CC(=O)C(OC)=CC1=O
ZINC000005461939; 0.269; CC1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=C3C(=O)C2=C1O
ZINC000005767720; 0.267; COC1=CC(=O)C2=C(O)C3=C(C=C(C)O[C@H]3O)C(O)=C2C1=O
ZINC000001618623; 0.267; COC1=CC(=O)C2=C(O)C3=C(C=C(C)O[C@@H]3O)C(O)=C2C1=O
ZINC000004821643; 0.267; NC1=CC(O)=C(O)C2=C1C(=O)C1=C(O)C(O)=CC(N)=C1C2=O
ZINC000003874832; 0.267; OC1=CC=C2C(=O)C3=C(O)C=CC(O)=C3C(=O)C2=C1O
ZINC000005998642; 0.264; COC1=C(O)C=C2C(=O)C3=CC=CC=C3C(=O)C2=C1O
ZINC000005934539; 0.264; OC1=CC(O)=C2C(=O)C=C(OC2=C1O)C1=CC=CC=C1
ZINC000005212248; 0.264; CC1=CC(O)=C2C(=O)C3=C(O)C=CC=C3C(=O)C2=C1O
ZINC000014761164; 0.263; CC1=C(O)C=C2OC(=CC(=O)C2=C1O)C1=CC=C(O)C(O)=C1
ZINC000005733531; 0.263; COC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O)C=C(OC)C=C2O1
ZINC000141918230; 0.263; CC1=CC(C)=C(O)C(=C1O)C1=C(O)C(C)=CC(C)=C1O
ZINC000000265618; 0.263; COC1=CC=C(C=C1OC)C(=O)\\N=C1/C=C(C)C(=O)C=C1C
ZINC000001680483; 0.263; COC1=CC(O)=C2C(=O)C3=CN=C(C)C=C3C(=O)C2=C1O
ZINC000014763050; 0.262; CC(C)=CCC1=C2OC3=C(O)C(O)=CC=C3C(=O)C2=C(O)C=C1O
ZINC000168135334; 0.262; COC1=CC(=CC(OC)=C1O)C1=C(C)C(=O)C2=C(O)C=C(O)C=C2O1
ZINC000005999143; 0.262; COC1=CC(=CC=C1O)C1=C(O)C(=O)C2=C(O)C=C(O)C(OC)=C2O1
