ZINC000003871092; 1.000; CCN(C(C)C)C1=NC(N)=C(N=C1Cl)C(=O)N=C(N)N
ZINC000004467875; 0.643; CC(C)CN(C)C1=NC(N)=C(N=C1Cl)C(=O)N=C(N)N
ZINC000003871093; 0.589; CN(C1=NC(N)=C(N=C1Cl)C(=O)N=C(N)N)C(C)(C)C
ZINC000003871091; 0.500; NC(N)=NC(=O)C1=NC(Cl)=C(N=C1N)N1CCCCCC1
ZINC000003871090; 0.359; CN(C)C1=NC(N)=C(N=C1Cl)C(=O)NC(N)=N
ZINC000014075681; 0.338; CCN(C(C)C)C1=CC=C(NC(=O)C2=NC=CN=C2N)C=C1
ZINC000225748756; 0.317; CCN(CC)C1=NC(Br)=C(N=C1Cl)C(O)=O
ZINC000007992851; 0.314; CN(C)C1=NC(N)=C(N=C1Cl)C(=O)NC1=CC=CN=C1
ZINC000225748791; 0.308; CCN(CC)C1=NC(Br)=C(N=C1Cl)C(=O)OC
ZINC000006494185; 0.306; CC1=NC=C(Br)C(=N1)C(=O)N=C(N)N
ZINC000067833975; 0.304; CCN(C(C)C)C(=O)C1=CC2=C(CCC2)N=C1Cl
ZINC000000165306; 0.284; COC(=O)C1=NC(Cl)=C(N=C1N)N1CCCCC1
ZINC000001566448; 0.277; NC1=NC(N)=C(N=C1Cl)C(=O)SCC1=CC=CC=C1
ZINC000000165308; 0.275; COC(=O)C1=NC(Cl)=C(N=C1N)N1CCSCC1
ZINC000000165305; 0.275; COC(=O)C1=NC(Cl)=C(N=C1N)N1CCOCC1
ZINC000071772359; 0.275; COC(=O)C1=NC(Cl)=C(NC2=CC=CC=C2)N=C1N
ZINC000019300974; 0.273; CC(C)COC(=O)C1=NC(Cl)=C(Cl)C(N)=C1Cl
ZINC000021775219; 0.273; CCN(CC)C1=NC(N)=C(S1)C(=O)NC(C)C
ZINC000102267056; 0.273; CSC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N
ZINC000000165303; 0.271; COC(=O)C1=NC(Cl)=C(NCC2CC2)N=C1N
ZINC000225748571; 0.270; COC(=O)C1=NC(Cl)=C(N)N=C1Br
ZINC000001718985; 0.269; CCN(CC)C1=NC(Cl)=NC(C(=O)OC)=C1N
ZINC000013548421; 0.268; NC1=NC(N)=C(Cl)N=C1C(=O)NC(=N)NCC1=CC=CC=C1
ZINC000585098981; 0.266; CCN([C@@H](C)C(=O)OC(C)(C)C)C1=NC=C(C(N)=N1)[N+]([O-])=O
ZINC000585098980; 0.266; CCN([C@H](C)C(=O)OC(C)(C)C)C1=NC=C(C(N)=N1)[N+]([O-])=O
ZINC000019877731; 0.266; CC(C)OC(=O)C1=NC(Cl)=C(Cl)C(N)=C1Cl
ZINC000019228093; 0.266; CCOC(=O)C1=NC(Cl)=C(Cl)C(N)=C1Cl
ZINC000000484781; 0.266; CCOC(=O)C1=NC(Cl)=C(N)C(Cl)=C1Cl
ZINC000032968916; 0.264; CCN(C(C)C)C1=CC=C(NC(=O)[C@@H](NC(N)=O)C(C)C)C=C1
ZINC000032968917; 0.264; CCN(C(C)C)C1=CC=C(NC(=O)[C@H](NC(N)=O)C(C)C)C=C1
ZINC000144953898; 0.263; CC[C@H]1CN(CCN1)C1=NC(N)=C(N=C1Cl)C(=O)OC
ZINC000225748538; 0.262; NC1=NC(Br)=C(N=C1Cl)C(O)=O
ZINC000019228096; 0.262; CCCOC(=O)C1=NC(Cl)=C(Cl)C(N)=C1Cl
ZINC000048411391; 0.261; CCN(CC(=O)NC(C)C)C(=O)C1=NC=CN=C1N
ZINC000242574928; 0.257; CN(C)CCNC(=O)C1=CN=CC(=C1)C(=O)N=C(N)N
ZINC000262398597; 0.257; CC(C)N(CC(O)=O)S(=O)(=O)C1=CC(Cl)=CN=C1N
ZINC000058329165; 0.256; CCN(C(C)C)C1=CC=C(C=C1)C(=O)NC1=CN(CC(N)=O)N=C1
ZINC000131668677; 0.254; CCN(C(C)C)C1=CC=C(NC(=O)C(=O)NC2=NOC=C2)C=C1
ZINC000058415198; 0.254; CCNC(=O)[C@H](C)NC(=O)C1=CC=C(C=C1)N(CC)C(C)C
ZINC000058415197; 0.254; CCNC(=O)[C@@H](C)NC(=O)C1=CC=C(C=C1)N(CC)C(C)C
ZINC000058420993; 0.254; CCN(C(C)C)C1=CC=C(C=C1)C(=O)NCCS(N)(=O)=O
ZINC000012545463; 0.254; CCN(C(C)C)C1=CC=C(NC(=O)C2=CN=CC=N2)C=C1
ZINC000022023385; 0.253; CCN(CC)CCNC(=O)C1=C(N)N=C(C(C)C)N1CC(C)C
ZINC000058401856; 0.253; CCN(C(C)C)C1=CC=C(C=C1)C(=O)NCC1=CC=NC(C)=N1
ZINC000170607903; 0.253; CCN(C(C)C)C1=CC=C(NC(=O)CCCC2=NNN=C2)C=C1
ZINC000065605290; 0.250; CCN(C(C)C)C1=CC=C(C=C1)C(=O)NCC1=NN=CN1CC
ZINC000055521678; 0.250; CCN(C(C)C)C1=CC=C(NC(=O)C2=NSN=C2)C=C1
ZINC000005200418; 0.250; CCN(C(C)C)C1=CC=C(NC(=O)C2=CN=C(C)C=N2)C=C1
ZINC000070672084; 0.250; CCN(C(C)C)C1=CC=C(NC(=O)CSC)C=C1
ZINC000071849994; 0.250; CCN(C(C)C)C1=CC=C(C=C1)C(=O)NCC1=NNC=C1
ZINC000097147746; 0.250; CCN(C(C)C)C(=O)NCC1=CC=C(N)C=C1Cl
ZINC000058251442; 0.250; CCN(C(C)C)C1=CC=C(C=C1)C(=O)NC1=NN(C)C=C1
ZINC000033374224; 0.250; CN(C)C(N)=NC(=O)C1=CC(Cl)=NC(Cl)=C1
ZINC000079435772; 0.250; CC(C)N(CC1=NC=CN=C1Cl)C(=O)[C@H](C)N
ZINC000225748646; 0.250; CN(C)C1=NC(Br)=C(N=C1Cl)C(O)=O
