ZINC000014615557; 0.521; CC1=COC2=C1C(=O)C(=O)C1=C2C=CC2=C1CCCC2=O
ZINC000002585546; 0.510; C[C@H]1COC2=C1C(=O)C(=O)C1=C3C=CC=C(C)C3=CC=C21
ZINC000008681480; 0.510; C[C@@H]1COC2=C1C(=O)C(=O)C1=C3C=CC=C(C)C3=CC=C21
ZINC000104937488; 0.481; C[C@@H]1COC2=C1C(=O)C1=C(C2=O)C2=CC=CC(C)=C2C=C1
ZINC000005782760; 0.481; C[C@H]1COC2=C1C(=O)C1=C(C2=O)C2=CC=CC(C)=C2C=C1
ZINC000018158910; 0.472; C[C@@H](CO)C1=C(O)C2=C(C(=O)C1=O)C1=CC=CC(C)=C1C=C2
ZINC000100230821; 0.472; C[C@H](CO)C1=C(O)C2=C(C(=O)C1=O)C1=CC=CC(C)=C1C=C2
ZINC000001557770; 0.424; CC1=COC2=C1C(=O)C(=O)C1=C2C=CC2=C1CCC[C@]2(C)CO
ZINC000100643790; 0.356; CC1=CC=CC2=C1NC(C2=O)=C1NC2=C(C=CC=C2C)C1=O
ZINC000005618697; 0.321; CC1=C(O)C2=CC3=C(C(O)=C2C=C1)C(=O)C1=CC=CC=C1C3=O
ZINC000005883241; 0.315; CC1=CC2=C(C3=NOC=C13)C(=O)C1=CC=CC=C1C2=O
ZINC000004783240; 0.313; CC1=CC=C2C(=O)C3=CC=CC=C3C(=O)C2=C1S
ZINC000000384876; 0.311; CC1=CC=CC2=C1OC(=O)C1=CC=CC(C)=C1OC2=O
ZINC000004532386; 0.306; CC1=CC=C2C(=O)C3=CC=CC=C3C(=O)C2=C1I
ZINC000003875848; 0.306; CC1=CC=C2C(=O)C3=CC=CC=C3C(=O)C2=C1Cl
ZINC000004258618; 0.304; CC1=CC=CC=C1C1=COC2=CC(O)=CC=C2C1=O
ZINC000008733112; 0.302; CC1=CC2=C(C(=O)C3=CC=CC=C3C2=O)C2=NC=CC=C12
ZINC000003845300; 0.302; CC1=CC=C2C(=O)C3=CC=CC=C3C(=O)C2=C1S(O)(=O)=O
ZINC000002824416; 0.300; CC1=CC=CC2=NC3=C(N=C12)C(=O)C1=CC=CC=C1C3=O
ZINC000016740609; 0.298; CC1=CC=CC=C1\\C=C1/OC2=CC(O)=CC=C2C1=O
ZINC000100996657; 0.296; CC1=C2OC(N)=C(C(=O)C2=CC=C1)C1=CC=CC=C1
ZINC000902445769; 0.295; CC1=C2C=CN(CC[C@H]3CCNC3=O)C(=O)C2=CC=C1
ZINC000902445770; 0.295; CC1=C2C=CN(CC[C@@H]3CCNC3=O)C(=O)C2=CC=C1
ZINC000005343165; 0.294; COC1=C(C)C=CC2=C1C(=O)C1=CC=CC=C1C2=O
ZINC000008606803; 0.294; CC1=C(Br)C(=O)C2=CC=CC(C)=C2N1
ZINC000072207175; 0.294; CC1=C2NC=C(I)C(=O)C2=CC=C1
ZINC000003896802; 0.294; O=C1ONC2=C3C(=O)C4=CC=CC=C4C(=O)C3=CC=C12
ZINC000000265018; 0.291; CC1=CC=CC=C1C(=O)C1=COC2=CC=CC=C2C1=O
ZINC000003944867; 0.291; CC1=C2NC(=O)C(=C(O)C2=CC=C1)C1=CC=CC=C1
ZINC000100400349; 0.291; CC1=C2NC(=O)C(=C(O)C2=CC=C1)C1=CC=CC=C1
ZINC000255188994; 0.288; CC1=CC=C2C(=O)C3=CC=CC=C3C(=O)C2=C1NC=O
ZINC000001600353; 0.288; CC1=CC=CC2=C1N(C(=O)C2=O)C1=CC=CC=C1C
ZINC000072207174; 0.288; CC1=C(I)C(=O)C2=CC=CC(C)=C2N1
ZINC000008649186; 0.288; CC1=C2NC(=O)C(Br)=C(C)C2=CC=C1
ZINC000952867825; 0.288; CC1=CC=CC2=C(CNCC3NNC(=O)N3)C=CC=C12
ZINC000003892582; 0.286; CC1=CC=C(Cl)C2=C1C(=O)C1=CC=CC=C1C2=O
ZINC000003845295; 0.286; CC1=CC=C2C(=O)C3=C(C=CC=C3C(=O)C2=C1[N+]([O-])=O)[N+]([O-])=O
ZINC000058263804; 0.283; CC1=CC=CC2=C1N[C@@H](NC2=O)C1=CC(Br)=CO1
ZINC000058263805; 0.283; CC1=CC=CC2=C1N[C@H](NC2=O)C1=CC(Br)=CO1
ZINC000008438828; 0.283; O=C1OC(=O)C2=CC3=C(C(=O)C4=CC=CC=C4C3=O)C3=C2C1=CC=C3
ZINC000016952888; 0.281; CC1=CC2=C(C3=C(O2)C(=O)C2=CC=CC=C2C3=O)C(=O)N1
ZINC000045165763; 0.281; CC1=C2NC=C(C2=CC=C1)C1=C(Cl)C(=O)NC1=O
ZINC000100937257; 0.280; CC1=C(C)C=C2NC(NC2=C1)=C1C(=O)C2=CC=CC=C2C1=O
ZINC000100631071; 0.280; CC1=CC=CC=C1NC=C1C(=O)C2=CC=CC=C2C1=O
ZINC000100743127; 0.280; CC1=CC=CC(C)=C1N1C(=O)[C@H]2CC=CC[C@H]2C1=O
ZINC000017975860; 0.280; CC1=CC=CC(C)=C1N1C(=O)[C@H]2CC=CC[C@@H]2C1=O
ZINC000018168363; 0.280; CC1=CC=CC(C)=C1N1C(=O)[C@@H]2CC=CC[C@H]2C1=O
ZINC000048985651; 0.279; CC1=CC=CC2=C1OC\\C(=C/C1=CSN=N1)C2=O
ZINC000048985656; 0.279; CC1=CC=CC2=C1OC\\C(=C\\C1=CSN=N1)C2=O
ZINC000000448213; 0.278; O=C(C1=COC2=C1C(=O)C1=CC=CC=C1C2=O)C1=CC=CC=C1
ZINC000003844571; 0.278; CC1=CC=C2C(=O)C3=CC=CC=C3C(=O)C2=C1[N+]([O-])=O
ZINC000004253316; 0.278; O=C1C2=CC=CC=C2NC2=C3C(=O)C4=CC=CC=C4C(=O)C3=CC=C12
ZINC000065585447; 0.277; CC1=C(C=CO1)C(=O)CC1=NC(=O)C2=CC=CC(C)=C2N1
ZINC000095458606; 0.277; CC1=C(C)C=C2C(CC(=O)NCC3=CC=CC(=O)N3)=COC2=C1
ZINC000024605499; 0.277; BrC1=CC=C2C(=O)C(=O)C3=CC=CC1=C23
ZINC000000406630; 0.277; CC1=CC=CC(C)=C1N1C(=O)C2=CC=CC=C2C1=O
ZINC000089203969; 0.277; CC1=C2NC=C(I)C2=CC=C1
