ZINC000001583501; 0.324; NC(=N)NCCC[C@H]1NC(=O)[C@@H](CC2=CC=C(O)C=C2)NC1=O
ZINC000001583500; 0.324; NC(=N)NCCC[C@H]1NC(=O)[C@H](CC2=CC=C(O)C=C2)NC1=O
ZINC000002561193; 0.313; NC(=O)CNC(=O)[C@H]1CCCN1C(=O)OCC1=CC=CC=C1
ZINC000004899833; 0.313; NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)OCC1=CC=CC=C1
ZINC000739168103; 0.310; NC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
ZINC000952867256; 0.309; NC(=O)NCCC[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC1=O
ZINC000045526964; 0.301; OC1=CC=C(CNC(=O)N2CCC[C@H]2CC2=CC=CC=C2)C=C1
ZINC000045526967; 0.301; OC1=CC=C(CNC(=O)N2CCC[C@@H]2CC2=CC=CC=C2)C=C1
ZINC000095979583; 0.293; NC(=O)C[C@H]1CCCCN1C(=O)CCCC1=CC=C(O)C=C1
ZINC000095979584; 0.293; NC(=O)C[C@@H]1CCCCN1C(=O)CCCC1=CC=C(O)C=C1
ZINC000084525674; 0.293; NC(=O)CCNC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)C1CCCC1
ZINC000084525673; 0.293; NC(=O)CCNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1CCCC1
ZINC000496727751; 0.287; CC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)OCC1=CC=CC=C1)C(=O)NC
ZINC000496727752; 0.287; CC[C@H](NC(=O)[C@@H]1CCCN1C(=O)OCC1=CC=CC=C1)C(=O)NC
ZINC000195530407; 0.281; CC1=CC=CC(C[C@H](NC(=O)[C@H]2CCCN2C(=O)C2CC2)C2CC2)=C1
ZINC000195530405; 0.281; CC1=CC=CC(C[C@H](NC(=O)[C@@H]2CCCN2C(=O)C2CC2)C2CC2)=C1
ZINC000195530404; 0.281; CC1=CC=CC(C[C@@H](NC(=O)[C@@H]2CCCN2C(=O)C2CC2)C2CC2)=C1
ZINC000195530406; 0.281; CC1=CC=CC(C[C@@H](NC(=O)[C@H]2CCCN2C(=O)C2CC2)C2CC2)=C1
ZINC000084535976; 0.278; OC1=CC=C(CNC(=O)[C@H]2CCCN2CC2=CC=CC=C2)C=C1
