NVIC0012,CNP0165739.0,0.86,https://coconut.naturalproducts.net/compounds/CNP0165739.0
NVIC0012,CNP0358957.3,0.95,https://coconut.naturalproducts.net/compounds/CNP0358957.3
NVIC0012,CNP0167209.1,1,https://coconut.naturalproducts.net/compounds/CNP0167209.1
NVIC0012,CNP0208561.16,0.84,https://coconut.naturalproducts.net/compounds/CNP0208561.16
NVIC0012,CNP0246211.11,1,https://coconut.naturalproducts.net/compounds/CNP0246211.11
NVIC0012,CNP0246211.21,1,https://coconut.naturalproducts.net/compounds/CNP0246211.21
NVIC0012,CNP0207672.1,0.92,https://coconut.naturalproducts.net/compounds/CNP0207672.1
NVIC0012,CNP0208561.5,0.84,https://coconut.naturalproducts.net/compounds/CNP0208561.5
NVIC0012,CNP0261531.1,0.85,https://coconut.naturalproducts.net/compounds/CNP0261531.1
NVIC0012,CNP0137448.1,0.85,https://coconut.naturalproducts.net/compounds/CNP0137448.1
NVIC0012,CNP0288787.1,0.82,https://coconut.naturalproducts.net/compounds/CNP0288787.1
NVIC0012,CNP0246211.19,1,https://coconut.naturalproducts.net/compounds/CNP0246211.19
NVIC0012,CNP0246211.12,1,https://coconut.naturalproducts.net/compounds/CNP0246211.12
NVIC0012,CNP0246211.10,1,https://coconut.naturalproducts.net/compounds/CNP0246211.10
NVIC0012,CNP0252513.2,1,https://coconut.naturalproducts.net/compounds/CNP0252513.2
NVIC0012,CNP0246211.1,1,https://coconut.naturalproducts.net/compounds/CNP0246211.1
NVIC0012,CNP0208561.7,0.84,https://coconut.naturalproducts.net/compounds/CNP0208561.7
NVIC0012,CNP0246211.17,0.97,https://coconut.naturalproducts.net/compounds/CNP0246211.17
NVIC0012,CNP0246211.8,1,https://coconut.naturalproducts.net/compounds/CNP0246211.8
NVIC0012,CNP0208561.3,0.84,https://coconut.naturalproducts.net/compounds/CNP0208561.3
NVIC0012,CNP0246211.9,1,https://coconut.naturalproducts.net/compounds/CNP0246211.9
NVIC0012,CNP0208561.18,0.84,https://coconut.naturalproducts.net/compounds/CNP0208561.18
NVIC0014,CNP0341810.0,0.84,https://coconut.naturalproducts.net/compounds/CNP0341810.0
NVIC0014,CNP0374515.1,1,https://coconut.naturalproducts.net/compounds/CNP0374515.1
NVIC0014,CNP0433776.1,0.84,https://coconut.naturalproducts.net/compounds/CNP0433776.1
NVIC0014,CNP0374515.2,1,https://coconut.naturalproducts.net/compounds/CNP0374515.2
NVIC0016,CNP0571165.0,1,https://coconut.naturalproducts.net/compounds/CNP0571165.0
NVIC0017,CNP0102858.2,1,https://coconut.naturalproducts.net/compounds/CNP0102858.2
NVIC0017,CNP0102858.1,1,https://coconut.naturalproducts.net/compounds/CNP0102858.1
NVIC0018,CNP0083994.1,0.94,https://coconut.naturalproducts.net/compounds/CNP0083994.1
NVIC0018,CNP0002314.1,0.94,https://coconut.naturalproducts.net/compounds/CNP0002314.1
NVIC0018,CNP0535059.1,1,https://coconut.naturalproducts.net/compounds/CNP0535059.1
NVIC0018,CNP0535059.2,1,https://coconut.naturalproducts.net/compounds/CNP0535059.2
NVIC0021,CNP0525418.0,1,https://coconut.naturalproducts.net/compounds/CNP0525418.0
NVIC0022,CNP0072228.2,1,https://coconut.naturalproducts.net/compounds/CNP0072228.2
NVIC0022,CNP0072228.1,1,https://coconut.naturalproducts.net/compounds/CNP0072228.1
NVIC0023,CNP0071982.1,1,https://coconut.naturalproducts.net/compounds/CNP0071982.1
NVIC0023,CNP0071982.2,1,https://coconut.naturalproducts.net/compounds/CNP0071982.2
NVIC0023,CNP0071982.3,1,https://coconut.naturalproducts.net/compounds/CNP0071982.3
NVIC0024,CNP0152714.2,1,https://coconut.naturalproducts.net/compounds/CNP0152714.2
NVIC0024,CNP0307651.1,1,https://coconut.naturalproducts.net/compounds/CNP0307651.1
NVIC0024,CNP0277493.3,0.86,https://coconut.naturalproducts.net/compounds/CNP0277493.3
NVIC0024,CNP0277493.1,0.86,https://coconut.naturalproducts.net/compounds/CNP0277493.1
NVIC0024,CNP0277493.2,0.86,https://coconut.naturalproducts.net/compounds/CNP0277493.2
NVIC0024,CNP0152714.1,1,https://coconut.naturalproducts.net/compounds/CNP0152714.1
NVIC0027,CNP0481758.1,1,https://coconut.naturalproducts.net/compounds/CNP0481758.1
NVIC0028,CNP0282875.4,1,https://coconut.naturalproducts.net/compounds/CNP0282875.4
NVIC0028,CNP0282875.7,1,https://coconut.naturalproducts.net/compounds/CNP0282875.7
NVIC0028,CNP0282875.5,1,https://coconut.naturalproducts.net/compounds/CNP0282875.5
NVIC0028,CNP0209439.1,0.83,https://coconut.naturalproducts.net/compounds/CNP0209439.1
NVIC0028,CNP0282875.6,1,https://coconut.naturalproducts.net/compounds/CNP0282875.6
NVIC0028,CNP0114342.1,0.84,https://coconut.naturalproducts.net/compounds/CNP0114342.1
NVIC0028,CNP0282875.1,1,https://coconut.naturalproducts.net/compounds/CNP0282875.1
NVIC0028,CNP0282875.3,1,https://coconut.naturalproducts.net/compounds/CNP0282875.3
NVIC0028,CNP0230081.1,0.82,https://coconut.naturalproducts.net/compounds/CNP0230081.1
NVIC0028,CNP0282875.2,1,https://coconut.naturalproducts.net/compounds/CNP0282875.2
NVIC0028,CNP0328796.1,0.81,https://coconut.naturalproducts.net/compounds/CNP0328796.1
NVIC0029,CNP0490497.0,1,https://coconut.naturalproducts.net/compounds/CNP0490497.0
NVIC0030,CNP0182579.0,1,https://coconut.naturalproducts.net/compounds/CNP0182579.0
NVIC0031,CNP0561177.0,1,https://coconut.naturalproducts.net/compounds/CNP0561177.0
NVIC0035,CNP0354634.0,1,https://coconut.naturalproducts.net/compounds/CNP0354634.0
NVIC0037,CNP0349879.0,1,https://coconut.naturalproducts.net/compounds/CNP0349879.0
NVIC0038,CNP0564169.1,1,https://coconut.naturalproducts.net/compounds/CNP0564169.1
NVIC0039,CNP0128332.0,1,https://coconut.naturalproducts.net/compounds/CNP0128332.0
NVIC0047,CNP0423477.2,0.85,https://coconut.naturalproducts.net/compounds/CNP0423477.2
NVIC0048,CNP0355625.0,1,https://coconut.naturalproducts.net/compounds/CNP0355625.0
NVIC0048,CNP0062165.0,0.82,https://coconut.naturalproducts.net/compounds/CNP0062165.0
NVIC0049,CNP0596870.0,1,https://coconut.naturalproducts.net/compounds/CNP0596870.0
NVIC0050,CNP0571275.0,1,https://coconut.naturalproducts.net/compounds/CNP0571275.0
NVIC0051,CNP0228556.0,1,https://coconut.naturalproducts.net/compounds/CNP0228556.0
NVIC0052,CNP0140121.0,0.82,https://coconut.naturalproducts.net/compounds/CNP0140121.0
NVIC0052,CNP0474708.0,0.87,https://coconut.naturalproducts.net/compounds/CNP0474708.0
NVIC0052,CNP0117929.1,1,https://coconut.naturalproducts.net/compounds/CNP0117929.1
NVIC0052,CNP0580098.0,0.89,https://coconut.naturalproducts.net/compounds/CNP0580098.0
NVIC0052,CNP0117929.2,1,https://coconut.naturalproducts.net/compounds/CNP0117929.2
NVIC0054,CNP0341125.1,0.86,https://coconut.naturalproducts.net/compounds/CNP0341125.1
NVIC0054,CNP0153668.1,1,https://coconut.naturalproducts.net/compounds/CNP0153668.1
NVIC0054,CNP0153668.2,1,https://coconut.naturalproducts.net/compounds/CNP0153668.2
NVIC0054,CNP0341125.2,0.86,https://coconut.naturalproducts.net/compounds/CNP0341125.2
NVIC0055,CNP0205414.1,0.96,https://coconut.naturalproducts.net/compounds/CNP0205414.1
NVIC0055,CNP0205414.2,0.96,https://coconut.naturalproducts.net/compounds/CNP0205414.2
NVIC0055,CNP0574589.0,0.81,https://coconut.naturalproducts.net/compounds/CNP0574589.0
NVIC0056,CNP0542002.1,1,https://coconut.naturalproducts.net/compounds/CNP0542002.1
NVIC0056,CNP0085219.1,1,https://coconut.naturalproducts.net/compounds/CNP0085219.1
NVIC0056,CNP0249252.1,0.86,https://coconut.naturalproducts.net/compounds/CNP0249252.1
NVIC0056,CNP0249252.2,0.86,https://coconut.naturalproducts.net/compounds/CNP0249252.2
NVIC0056,CNP0312395.1,0.81,https://coconut.naturalproducts.net/compounds/CNP0312395.1
NVIC0056,CNP0108995.2,0.85,https://coconut.naturalproducts.net/compounds/CNP0108995.2
NVIC0056,CNP0242931.1,1,https://coconut.naturalproducts.net/compounds/CNP0242931.1
NVIC0056,CNP0242931.2,1,https://coconut.naturalproducts.net/compounds/CNP0242931.2
NVIC0056,CNP0108995.1,0.85,https://coconut.naturalproducts.net/compounds/CNP0108995.1
NVIC0056,CNP0293318.1,1,https://coconut.naturalproducts.net/compounds/CNP0293318.1
NVIC0056,CNP0392058.1,1,https://coconut.naturalproducts.net/compounds/CNP0392058.1
NVIC0056,CNP0307450.2,1,https://coconut.naturalproducts.net/compounds/CNP0307450.2
NVIC0056,CNP0307450.3,1,https://coconut.naturalproducts.net/compounds/CNP0307450.3
NVIC0056,CNP0307450.1,1,https://coconut.naturalproducts.net/compounds/CNP0307450.1
NVIC0056,CNP0143970.1,0.89,https://coconut.naturalproducts.net/compounds/CNP0143970.1
NVIC0056,CNP0048366.1,0.91,https://coconut.naturalproducts.net/compounds/CNP0048366.1
NVIC0056,CNP0479866.1,0.82,https://coconut.naturalproducts.net/compounds/CNP0479866.1
NVIC0056,CNP0085219.2,1,https://coconut.naturalproducts.net/compounds/CNP0085219.2
NVIC0056,CNP0249252.3,0.86,https://coconut.naturalproducts.net/compounds/CNP0249252.3
NVIC0056,CNP0048366.2,0.91,https://coconut.naturalproducts.net/compounds/CNP0048366.2
NVIC0056,CNP0202745.3,0.81,https://coconut.naturalproducts.net/compounds/CNP0202745.3
NVIC0056,CNP0290943.1,0.85,https://coconut.naturalproducts.net/compounds/CNP0290943.1
NVIC0056,CNP0212811.2,0.89,https://coconut.naturalproducts.net/compounds/CNP0212811.2
NVIC0056,CNP0202745.2,0.81,https://coconut.naturalproducts.net/compounds/CNP0202745.2
NVIC0056,CNP0212811.1,0.89,https://coconut.naturalproducts.net/compounds/CNP0212811.1
NVIC0056,CNP0108995.3,0.85,https://coconut.naturalproducts.net/compounds/CNP0108995.3
NVIC0056,CNP0202745.1,0.81,https://coconut.naturalproducts.net/compounds/CNP0202745.1
NVIC0056,CNP0307450.4,1,https://coconut.naturalproducts.net/compounds/CNP0307450.4
NVIC0056,CNP0328176.1,0.89,https://coconut.naturalproducts.net/compounds/CNP0328176.1
NVIC0057,CNP0269640.0,1,https://coconut.naturalproducts.net/compounds/CNP0269640.0
NVIC0058,CNP0228259.3,0.83,https://coconut.naturalproducts.net/compounds/CNP0228259.3
NVIC0058,CNP0253898.2,1,https://coconut.naturalproducts.net/compounds/CNP0253898.2
NVIC0058,CNP0221000.11,0.88,https://coconut.naturalproducts.net/compounds/CNP0221000.11
NVIC0058,CNP0221000.4,0.88,https://coconut.naturalproducts.net/compounds/CNP0221000.4
NVIC0058,CNP0253898.5,0.99,https://coconut.naturalproducts.net/compounds/CNP0253898.5
NVIC0058,CNP0104705.4,0.81,https://coconut.naturalproducts.net/compounds/CNP0104705.4
NVIC0058,CNP0159823.3,0.81,https://coconut.naturalproducts.net/compounds/CNP0159823.3
NVIC0058,CNP0253898.6,0.99,https://coconut.naturalproducts.net/compounds/CNP0253898.6
NVIC0058,CNP0104705.2,0.81,https://coconut.naturalproducts.net/compounds/CNP0104705.2
NVIC0058,CNP0115490.1,0.81,https://coconut.naturalproducts.net/compounds/CNP0115490.1
NVIC0058,CNP0253898.8,1,https://coconut.naturalproducts.net/compounds/CNP0253898.8
NVIC0058,CNP0253898.11,0.99,https://coconut.naturalproducts.net/compounds/CNP0253898.11
NVIC0058,CNP0115490.2,0.81,https://coconut.naturalproducts.net/compounds/CNP0115490.2
NVIC0058,CNP0159823.2,0.81,https://coconut.naturalproducts.net/compounds/CNP0159823.2
NVIC0058,CNP0221000.9,0.88,https://coconut.naturalproducts.net/compounds/CNP0221000.9
NVIC0058,CNP0221000.3,0.88,https://coconut.naturalproducts.net/compounds/CNP0221000.3
NVIC0058,CNP0134577.2,0.83,https://coconut.naturalproducts.net/compounds/CNP0134577.2
NVIC0058,CNP0326893.1,0.85,https://coconut.naturalproducts.net/compounds/CNP0326893.1
NVIC0058,CNP0253898.9,1,https://coconut.naturalproducts.net/compounds/CNP0253898.9
NVIC0058,CNP0320592.2,0.83,https://coconut.naturalproducts.net/compounds/CNP0320592.2
NVIC0058,CNP0499758.1,0.91,https://coconut.naturalproducts.net/compounds/CNP0499758.1
NVIC0058,CNP0221000.10,0.88,https://coconut.naturalproducts.net/compounds/CNP0221000.10
NVIC0058,CNP0253898.7,1,https://coconut.naturalproducts.net/compounds/CNP0253898.7
NVIC0058,CNP0104705.1,0.81,https://coconut.naturalproducts.net/compounds/CNP0104705.1
NVIC0058,CNP0221000.7,0.86,https://coconut.naturalproducts.net/compounds/CNP0221000.7
NVIC0058,CNP0159823.1,0.81,https://coconut.naturalproducts.net/compounds/CNP0159823.1
NVIC0058,CNP0221000.5,0.86,https://coconut.naturalproducts.net/compounds/CNP0221000.5
NVIC0058,CNP0104705.3,0.81,https://coconut.naturalproducts.net/compounds/CNP0104705.3
NVIC0058,CNP0221000.8,0.88,https://coconut.naturalproducts.net/compounds/CNP0221000.8
NVIC0058,CNP0253898.3,1,https://coconut.naturalproducts.net/compounds/CNP0253898.3
NVIC0058,CNP0494710.1,0.83,https://coconut.naturalproducts.net/compounds/CNP0494710.1
NVIC0058,CNP0159823.4,0.81,https://coconut.naturalproducts.net/compounds/CNP0159823.4
NVIC0058,CNP0320592.1,0.83,https://coconut.naturalproducts.net/compounds/CNP0320592.1
NVIC0058,CNP0376054.1,0.84,https://coconut.naturalproducts.net/compounds/CNP0376054.1
NVIC0058,CNP0228259.4,0.83,https://coconut.naturalproducts.net/compounds/CNP0228259.4
NVIC0058,CNP0134577.3,0.83,https://coconut.naturalproducts.net/compounds/CNP0134577.3
NVIC0058,CNP0221000.14,0.88,https://coconut.naturalproducts.net/compounds/CNP0221000.14
NVIC0058,CNP0228259.1,0.83,https://coconut.naturalproducts.net/compounds/CNP0228259.1
NVIC0058,CNP0221000.13,0.88,https://coconut.naturalproducts.net/compounds/CNP0221000.13
NVIC0058,CNP0221000.12,0.88,https://coconut.naturalproducts.net/compounds/CNP0221000.12
NVIC0058,CNP0134577.1,0.83,https://coconut.naturalproducts.net/compounds/CNP0134577.1
NVIC0058,CNP0253898.10,1,https://coconut.naturalproducts.net/compounds/CNP0253898.10
NVIC0058,CNP0221000.6,0.86,https://coconut.naturalproducts.net/compounds/CNP0221000.6
NVIC0058,CNP0228259.2,0.83,https://coconut.naturalproducts.net/compounds/CNP0228259.2
NVIC0061,CNP0330356.0,1,https://coconut.naturalproducts.net/compounds/CNP0330356.0
NVIC0062,CNP0483455.0,0.96,https://coconut.naturalproducts.net/compounds/CNP0483455.0
NVIC0062,CNP0562978.0,1,https://coconut.naturalproducts.net/compounds/CNP0562978.0
NVIC0062,CNP0569731.0,0.87,https://coconut.naturalproducts.net/compounds/CNP0569731.0
NVIC0062,CNP0573744.0,0.82,https://coconut.naturalproducts.net/compounds/CNP0573744.0
NVIC0063,CNP0074081.0,1,https://coconut.naturalproducts.net/compounds/CNP0074081.0
NVIC0064,CNP0479397.0,0.84,https://coconut.naturalproducts.net/compounds/CNP0479397.0
NVIC0064,CNP0508530.0,1,https://coconut.naturalproducts.net/compounds/CNP0508530.0
NVIC0064,CNP0459136.0,0.95,https://coconut.naturalproducts.net/compounds/CNP0459136.0
NVIC0065,CNP0294015.2,1,https://coconut.naturalproducts.net/compounds/CNP0294015.2
NVIC0065,CNP0294015.1,1,https://coconut.naturalproducts.net/compounds/CNP0294015.1
NVIC0066,CNP0447234.1,1,https://coconut.naturalproducts.net/compounds/CNP0447234.1
NVIC0068,CNP0265401.4,0.9,https://coconut.naturalproducts.net/compounds/CNP0265401.4
NVIC0068,CNP0265401.2,0.9,https://coconut.naturalproducts.net/compounds/CNP0265401.2
NVIC0068,CNP0222405.2,1,https://coconut.naturalproducts.net/compounds/CNP0222405.2
NVIC0068,CNP0222405.5,0.84,https://coconut.naturalproducts.net/compounds/CNP0222405.5
NVIC0068,CNP0222405.6,1,https://coconut.naturalproducts.net/compounds/CNP0222405.6
NVIC0068,CNP0265401.3,0.9,https://coconut.naturalproducts.net/compounds/CNP0265401.3
NVIC0068,CNP0222405.4,0.99,https://coconut.naturalproducts.net/compounds/CNP0222405.4
NVIC0068,CNP0265401.5,0.9,https://coconut.naturalproducts.net/compounds/CNP0265401.5
NVIC0068,CNP0265401.1,0.9,https://coconut.naturalproducts.net/compounds/CNP0265401.1
NVIC0068,CNP0222405.1,1,https://coconut.naturalproducts.net/compounds/CNP0222405.1
NVIC0068,CNP0222405.3,0.84,https://coconut.naturalproducts.net/compounds/CNP0222405.3
NVIC0069,CNP0141020.7,1,https://coconut.naturalproducts.net/compounds/CNP0141020.7
NVIC0069,CNP0141020.11,1,https://coconut.naturalproducts.net/compounds/CNP0141020.11
NVIC0069,CNP0141020.2,1,https://coconut.naturalproducts.net/compounds/CNP0141020.2
NVIC0069,CNP0141020.5,1,https://coconut.naturalproducts.net/compounds/CNP0141020.5
NVIC0069,CNP0429736.1,0.82,https://coconut.naturalproducts.net/compounds/CNP0429736.1
NVIC0069,CNP0141020.4,1,https://coconut.naturalproducts.net/compounds/CNP0141020.4
NVIC0069,CNP0141020.8,1,https://coconut.naturalproducts.net/compounds/CNP0141020.8
NVIC0069,CNP0141020.10,1,https://coconut.naturalproducts.net/compounds/CNP0141020.10
NVIC0069,CNP0141020.6,1,https://coconut.naturalproducts.net/compounds/CNP0141020.6
NVIC0069,CNP0141020.9,1,https://coconut.naturalproducts.net/compounds/CNP0141020.9
NVIC0069,CNP0141020.3,1,https://coconut.naturalproducts.net/compounds/CNP0141020.3
NVIC0069,CNP0141020.1,1,https://coconut.naturalproducts.net/compounds/CNP0141020.1
NVIC0070,CNP0588974.1,0.82,https://coconut.naturalproducts.net/compounds/CNP0588974.1
NVIC0070,CNP0588974.2,0.82,https://coconut.naturalproducts.net/compounds/CNP0588974.2
NVIC0070,CNP0147621.0,1,https://coconut.naturalproducts.net/compounds/CNP0147621.0
NVIC0070,CNP0311564.0,0.88,https://coconut.naturalproducts.net/compounds/CNP0311564.0
NVIC0070,CNP0495174.1,0.89,https://coconut.naturalproducts.net/compounds/CNP0495174.1
NVIC0070,CNP0281653.0,0.84,https://coconut.naturalproducts.net/compounds/CNP0281653.0
NVIC0071,CNP0218028.1,1,https://coconut.naturalproducts.net/compounds/CNP0218028.1
NVIC0071,CNP0218028.2,1,https://coconut.naturalproducts.net/compounds/CNP0218028.2
NVIC0071,CNP0175595.2,0.82,https://coconut.naturalproducts.net/compounds/CNP0175595.2
NVIC0071,CNP0129663.1,0.81,https://coconut.naturalproducts.net/compounds/CNP0129663.1
NVIC0071,CNP0175595.1,0.82,https://coconut.naturalproducts.net/compounds/CNP0175595.1
NVIC0071,CNP0129663.2,0.81,https://coconut.naturalproducts.net/compounds/CNP0129663.2
NVIC0072,CNP0161215.3,1,https://coconut.naturalproducts.net/compounds/CNP0161215.3
NVIC0072,CNP0319885.4,0.88,https://coconut.naturalproducts.net/compounds/CNP0319885.4
NVIC0072,CNP0272664.1,0.81,https://coconut.naturalproducts.net/compounds/CNP0272664.1
NVIC0072,CNP0161215.5,0.9,https://coconut.naturalproducts.net/compounds/CNP0161215.5
NVIC0072,CNP0161215.2,1,https://coconut.naturalproducts.net/compounds/CNP0161215.2
NVIC0072,CNP0319885.3,0.88,https://coconut.naturalproducts.net/compounds/CNP0319885.3
NVIC0072,CNP0161215.10,1,https://coconut.naturalproducts.net/compounds/CNP0161215.10
NVIC0072,CNP0140671.1,0.85,https://coconut.naturalproducts.net/compounds/CNP0140671.1
NVIC0072,CNP0340201.1,0.83,https://coconut.naturalproducts.net/compounds/CNP0340201.1
NVIC0072,CNP0140671.2,0.85,https://coconut.naturalproducts.net/compounds/CNP0140671.2
NVIC0072,CNP0161215.8,0.9,https://coconut.naturalproducts.net/compounds/CNP0161215.8
NVIC0072,CNP0422291.1,0.88,https://coconut.naturalproducts.net/compounds/CNP0422291.1
NVIC0072,CNP0161215.6,0.9,https://coconut.naturalproducts.net/compounds/CNP0161215.6
